3.688308785388981548e+00,2.887929562499998437e-01,5.439937500000001647e-01,3.755629383310861602e+00,4.231024100676226141e-01,1.272458275157775764e+00,3.924845981563708897e+00,1.964043025197993453e-01,2.672190232753715033e+00,4.260093502561346668e+00,5.582714858648175626e-01,7.526421984963665324e+00,4.000467332049796099e+00,2.183331113439176407e-01,1.924316154380785404e+00,4.149755747180459586e+00,2.022355846694440518e-01,1.220236981841531509e+00,8.110721528786614398e-02,8.638905014713603725e-01,1.345468749999999825e-01,1.127796379627143131e-01,5.338432540970269313e-01,1.241898235973795395e-01,1.381543181158601530e-01,6.088962327992922946e-02,2.031374081900208517e-01,1.626847428629230874e-01,7.109532060446344115e-02,2.734374999999999445e-01,1.890342710586429831e-01,1.346484266966141430e-01,1.548523271472169727e-01,3.493973370264465972e-01,1.016482500000000094e-01,5.571914573872434495e+00,2.700000000000000178e-01,9.743587018772511816e-05,4.435991387560859513e-03,2.335500389744674110e-02
3.668670741095461096e+00,2.887929562499993441e-01,5.439937500000002757e-01,3.755629383310861602e+00,4.184296818750001812e-01,1.471717454394283031e+00,3.924845981563708452e+00,1.794802090092183777e-01,3.010275490982026181e+00,4.271669958921333610e+00,5.424588437840650590e-01,7.478733694458168380e+00,4.000467332049796099e+00,2.424141571620452573e-01,1.911665386385684950e+00,4.152314533693224341e+00,1.897355760811085534e-01,1.182412497189747835e+00,8.360656871043528615e-02,7.375496704563345718e-01,1.345468749999993441e-01,1.152727059563523199e-01,5.954145856100196976e-01,1.251406249999999221e-01,1.387862661398111541e-01,5.479971619569725533e-02,2.343749999999999167e-01,1.540137679614287380e-01,5.119197513831528351e-02,2.734374999999995559e-01,1.685769756873307101e-01,1.152015883411544872e-01,1.227854277385902887e-01,3.232500000000000373e-01,9.849939124454511197e-02,5.600193749999999859e+00,2.699999999999999623e-01,2.152482629919239704e-04,6.318597015486105903e-03,3.228485657189204827e-02
3.684130676601980792e+00,2.887929562499995662e-01,5.439937500000001647e-01,3.755629383310861602e+00,4.184296818749999591e-01,1.254888037111326460e+00,3.924845981563708897e+00,1.959993374232185670e-01,2.475654509149590510e+00,4.260093502561346668e+00,5.562094370365695539e-01,7.647205337696635574e+00,4.000467332049796099e+00,2.099936165384422293e-01,1.924316154380785404e+00,4.147910689276606000e+00,2.132626696475793115e-01,1.266514970233158843e+00,8.052930082489759278e-02,8.472681811282923858e-01,1.345468750000000102e-01,1.117443929413396847e-01,5.346245004343217477e-01,1.208989801562177363e-01,1.371894007945866911e-01,6.313595061499603645e-02,2.061921111230972381e-01,1.613473123581414814e-01,7.101690117143043268e-02,2.734374999999999445e-01,1.854000250952824169e-01,1.307952881059859518e-01,1.439380896314161884e-01,3.297271838571760871e-01,1.016482500000000094e-01,5.568217410525889477e+00,2.700000000000000178e-01,1.068083148545421215e-04,4.775241234036231748e-03,2.458714482625941333e-02
3.682426532571950517e+00,2.887929562499998437e-01,5.439937500000002757e-01,3.755629383310861602e+00,4.184296818750000146e-01,1.278851009278529460e+00,3.924845981563708897e+00,2.136177994998705032e-01,2.876185478943389384e+00,4.260093502561346668e+00,5.598442657571541803e-01,7.477050123367359191e+00,4.000467332049796099e+00,2.078790868946688852e-01,1.924316154380785404e+00,4.151328984944041345e+00,1.933836589825393137e-01,1.230208487851143007e+00,8.230868945586379548e-02,8.857999289150478850e-01,1.345468750000000102e-01,1.134252658727383095e-01,5.395363446984523526e-01,1.167583252093525037e-01,1.382137551237128115e-01,5.738682962187734854e-02,1.848318479729587072e-01,1.615333467163677095e-01,7.322963124071947549e-02,2.734374999999998890e-01,1.857519402811229903e-01,1.397933333456705118e-01,1.464934737760624495e-01,3.627666576158471434e-01,1.016482500000000094e-01,5.599637242029111839e+00,2.700000000000000178e-01,1.629090641549864262e-04,5.172222704152808735e-03,2.325405264135407477e-02
3.687441241664513925e+00,2.887929562499997882e-01,5.439937500000003867e-01,3.755434084618194390e+00,4.184296818749999591e-01,1.257899984507282021e+00,3.924845981563708897e+00,2.271062902662713545e-01,3.053843483764496991e+00,4.260093502561346668e+00,5.588019052755022198e-01,7.442029351874905885e+00,4.000467332049796099e+00,2.111788589822940765e-01,1.924316154380785404e+00,4.151399639050912249e+00,1.891035183923298890e-01,1.203533003199566798e+00,8.194010666924989028e-02,8.997483590977658485e-01,1.345468749999999825e-01,1.139551803949169217e-01,5.391338946564043777e-01,1.245191970486599353e-01,1.401206935481993654e-01,6.900263672593839881e-02,2.316175988900877891e-01,1.650170477219823628e-01,6.571293017156083771e-02,2.734374999999998890e-01,1.901501010299321837e-01,1.363963678767157461e-01,1.637940345560089661e-01,3.614384527171711214e-01,1.016482499999999678e-01,5.352889323055540771e+00,2.699999999999999623e-01,5.200601065334728711e-05,3.886701890113813604e-03,2.300109317166884951e-02
3.689159904790047406e+00,2.357860726517374550e-01,5.439937500000001647e-01,3.755281235369761994e+00,4.184296818750011804e-01,1.276331917434909702e+00,3.924845981563708452e+00,2.246945717276858934e-01,3.117367156967772779e+00,4.260093502561346668e+00,5.578013250426103742e-01,7.442311313275846274e+00,4.000467332049797875e+00,2.221514405416114279e-01,1.924316154380783406e+00,4.152233400313972034e+00,1.804032498659899619e-01,1.169815880448245693e+00,8.115323690557392500e-02,9.110123182755193172e-01,1.345468749999974567e-01,1.131708030850632762e-01,5.372610125836385642e-01,1.251406249999993947e-01,1.390139758396844449e-01,6.541762909499325429e-02,2.213097924130416616e-01,1.635404385269993988e-01,6.785298313858992292e-02,2.734374999999986122e-01,1.881362577385679025e-01,1.408706601625231147e-01,1.527238698715430443e-01,3.549240561695749530e-01,1.016482499999999956e-01,5.600193749999999859e+00,2.699999999999999067e-01,1.434701655681303392e-04,4.258399942280718248e-03,2.366410071420486580e-02
3.684269258497533173e+00,2.887929562499998437e-01,5.439937500000003867e-01,3.755629383310861602e+00,4.184296818749999591e-01,1.282937270442485067e+00,3.924845981563708897e+00,2.059372031917152124e-01,2.733796285999335218e+00,4.260093502561346668e+00,5.580609320509577476e-01,7.594380588650446740e+00,4.000467332049796099e+00,2.114853274196258348e-01,1.924316154380785404e+00,4.150066189279439044e+00,1.996367033007572789e-01,1.226896606211704377e+00,8.146380366392044770e-02,8.559262443517345886e-01,1.345468749999999825e-01,1.127584757936086896e-01,5.348159216564112306e-01,1.192098336280264237e-01,1.379596014438754237e-01,5.861944838308292410e-02,1.874315880674102819e-01,1.609542345155991205e-01,7.094767421297855370e-02,2.734374999999999445e-01,1.855887997503385400e-01,1.355823645054466120e-01,1.516487147647961053e-01,3.632429599983421076e-01,1.016482500000000094e-01,5.351002124920635872e+00,2.699999999999999067e-01,8.118815935284412130e-05,4.319737753360491754e-03,2.344817466134771489e-02
3.677149105840276988e+00,2.887929562496279190e-01,5.439937500007177018e-01,3.755629383310065794e+00,4.191327818103208203e-01,1.333985811024609225e+00,3.924845981562729680e+00,2.184162659839494758e-01,3.144715972384894087e+00,4.260093502563499612e+00,5.604435980174294896e-01,7.456708932638039578e+00,4.000467332049882252e+00,2.180610257270549635e-01,1.924316154380449895e+00,4.152927476586715017e+00,1.828604499039119813e-01,1.167331212779264993e+00,8.397245817942899926e-02,7.941233193230093912e-01,1.345468749999950975e-01,1.156670631965735219e-01,5.334781550625363744e-01,1.250643802287929318e-01,1.569908977931196159e-01,5.402522865194932938e-02,2.343749999999910905e-01,1.416781678780892062e-01,6.138668519905089022e-02,1.876740389369119799e-01,1.803016129894563224e-01,1.581735374327757904e-01,1.465335821132136285e-01,3.558295105645097878e-01,1.016482499999752931e-01,5.381359591254446961e+00,2.699999999998163869e-01,1.232222432682497084e-04,5.900109677669404702e-03,2.708943419016844947e-02
3.688789759778794863e+00,1.732757737500001394e-01,5.439937500000001647e-01,3.744886909603678760e+00,4.184296818749999591e-01,1.382948223220318296e+00,3.924845981563708897e+00,2.359084051238135304e-01,1.971562500000000107e+00,4.294659032536838339e+00,4.843904631394287952e-01,5.854177149106227773e+00,4.025220681666819011e+00,2.055476652949559946e-01,1.924316154380785404e+00,4.138686034840196371e+00,1.565279897661719932e-01,1.083502120486523612e+00,6.605664428484932238e-02,8.128753957270645758e-01,1.345468749999996771e-01,9.522951495984277592e-02,5.239308012679348980e-01,9.064822919827526804e-02,1.170163781763483291e-01,7.428767870140078056e-02,2.343749999999977518e-01,1.432495505410595338e-01,6.197522557790396958e-02,2.734374999999998890e-01,1.716524248502827033e-01,1.693770728532829062e-01,1.906249999999998779e-01,3.632499999999978524e-01,1.016482499999987466e-01,5.521566581716815136e+00,2.699999999999999067e-01,1.079999999999999363e-02,9.781156759418728475e-03,3.284316063534584856e-02
3.681292191648372736e+00,2.887929562499979563e-01,5.439937500000001647e-01,3.755629383310861158e+00,4.221253711579789902e-01,1.322769135695001985e+00,3.924845981563707564e+00,2.170092462220561680e-01,3.099349863953320572e+00,4.260093502561348444e+00,5.624924237820377870e-01,7.398491506099860615e+00,4.000467332049797875e+00,2.167817901026933558e-01,1.924316154380775412e+00,4.153075559999287236e+00,1.883523990071065690e-01,1.191997406512271374e+00,8.378862084290869539e-02,9.335567557641802905e-01,1.345468749999990665e-01,1.155056983226266237e-01,5.363969960650230018e-01,1.245003576745433993e-01,1.569908977931639971e-01,5.646557448199009815e-02,2.343749999999997502e-01,1.416781678777479792e-01,5.419118824830316400e-02,1.706664401531259034e-01,1.832468377722037411e-01,1.578788928964740546e-01,1.763919533718558696e-01,3.413439346474694824e-01,1.016482499999993988e-01,5.599159201418002496e+00,2.699999999999989631e-01,1.354881009118114195e-04,3.725093736926391504e-03,2.630232936473046387e-02
