,Cyc#,Step,TestTime(s),StepTime(s),Capacity(Ah),Current(A),Voltage(V),DPt Time,Temp 1,EV Temp,Unnamed: 10
127955,301,31,1132962.33,460.07,0.00958,-0.075,4.17357,06/19/2019 1:22:34 PM,27.23,0.0,
127956,301,31,1132972.33,470.07,0.00979,-0.07499,4.173109999999999,06/19/2019 1:22:44 PM,27.28,0.0,
127957,301,31,1132982.33,480.07,0.00999,-0.07499,4.17327,06/19/2019 1:22:54 PM,27.25,0.0,
127958,301,31,1132992.33,490.07,0.0102,-0.07499,4.17296,06/19/2019 1:23:04 PM,27.3,0.0,
127959,301,31,1133002.33,500.07,0.010409999999999999,-0.075,4.1725,06/19/2019 1:23:14 PM,27.25,0.0,
127960,301,31,1133012.33,510.07,0.010620000000000001,-0.075,4.17235,06/19/2019 1:23:24 PM,27.25,0.0,
127961,301,31,1133022.33,520.07,0.01083,-0.075,4.17205,06/19/2019 1:23:34 PM,27.21,0.0,
127962,301,31,1133032.33,530.07,0.011040000000000001,-0.075,4.17189,06/19/2019 1:23:44 PM,27.23,0.0,
127963,301,31,1133042.33,540.07,0.01124,-0.075,4.17159,06/19/2019 1:23:54 PM,27.23,0.0,
127964,301,31,1133052.33,550.07,0.01145,-0.075,4.171130000000001,06/19/2019 1:24:04 PM,27.23,0.0,
127965,301,31,1133062.33,560.07,0.01166,-0.07499,4.17098,06/19/2019 1:24:14 PM,27.25,0.0,
127966,301,31,1133072.33,570.07,0.01187,-0.07499,4.17082,06/19/2019 1:24:24 PM,27.23,0.0,
127967,301,31,1133082.33,580.07,0.01208,-0.075,4.17052,06/19/2019 1:24:34 PM,27.2,0.0,
127968,301,31,1133092.33,590.07,0.01229,-0.075,4.17037,06/19/2019 1:24:44 PM,27.18,0.0,
127969,301,31,1133102.33,600.07,0.012490000000000001,-0.075,4.16991,06/19/2019 1:24:54 PM,27.21,0.0,
127970,301,31,1133112.33,610.07,0.0127,-0.075,4.16976,06/19/2019 1:25:04 PM,27.18,0.0,
127971,301,31,1133122.33,620.07,0.01291,-0.075,4.16945,06/19/2019 1:25:14 PM,27.21,0.0,
127972,301,31,1133132.33,630.07,0.01312,-0.075,4.1693,06/19/2019 1:25:24 PM,27.2,0.0,
127973,301,31,1133142.33,640.07,0.013330000000000002,-0.075,4.16899,06/19/2019 1:25:34 PM,27.21,0.0,
127974,301,31,1133152.33,650.07,0.01354,-0.07501000000000001,4.16884,06/19/2019 1:25:44 PM,27.16,0.0,
127975,301,31,1133162.33,660.07,0.01374,-0.075,4.16869,06/19/2019 1:25:54 PM,27.21,0.0,
127976,301,31,1133172.33,670.07,0.01395,-0.075,4.16823,06/19/2019 1:26:04 PM,27.2,0.0,
127977,301,31,1133182.33,680.07,0.014159999999999999,-0.07499,4.16793,06/19/2019 1:26:14 PM,27.23,0.0,
127978,301,31,1133192.33,690.07,0.014369999999999999,-0.075,4.167619999999999,06/19/2019 1:26:24 PM,27.21,0.0,
127979,301,31,1133202.33,700.07,0.014580000000000001,-0.07499,4.16747,06/19/2019 1:26:34 PM,27.25,0.0,
127980,301,31,1133212.33,710.07,0.014790000000000001,-0.07499,4.16747,06/19/2019 1:26:44 PM,27.3,0.0,
127981,301,31,1133222.33,720.07,0.01499,-0.07499,4.16716,06/19/2019 1:26:54 PM,27.25,0.0,
127982,301,31,1133232.33,730.07,0.0152,-0.075,4.16686,06/19/2019 1:27:04 PM,27.23,0.0,
127983,301,31,1133242.33,740.07,0.01541,-0.07499,4.16655,06/19/2019 1:27:14 PM,27.2,0.0,
127984,301,31,1133252.33,750.07,0.015619999999999998,-0.07499,4.1664,06/19/2019 1:27:24 PM,27.21,0.0,
127985,301,31,1133262.33,760.07,0.01583,-0.07501000000000001,4.16594,06/19/2019 1:27:34 PM,27.2,0.0,
127986,301,31,1133272.33,770.07,0.016040000000000002,-0.075,4.16594,06/19/2019 1:27:44 PM,27.23,0.0,
127987,301,31,1133282.33,780.07,0.01624,-0.07499,4.1654800000000005,06/19/2019 1:27:54 PM,27.25,0.0,
127988,301,31,1133292.33,790.07,0.01645,-0.07499,4.16533,06/19/2019 1:28:04 PM,27.3,0.0,
127989,301,31,1133302.33,800.07,0.016659999999999998,-0.075,4.165030000000001,06/19/2019 1:28:14 PM,27.28,0.0,
127990,301,31,1133312.33,810.07,0.01687,-0.07499,4.165030000000001,06/19/2019 1:28:24 PM,27.31,0.0,
127991,301,31,1133322.33,820.07,0.01708,-0.07499,4.16487,06/19/2019 1:28:34 PM,27.28,0.0,
127992,301,31,1133332.33,830.07,0.01729,-0.07501000000000001,4.16411,06/19/2019 1:28:48 PM,27.26,0.0,
127993,301,31,1133342.33,840.07,0.017490000000000002,-0.07499,4.16411,06/19/2019 1:28:54 PM,27.31,0.0,
127994,301,31,1133352.33,850.07,0.0177,-0.075,4.163959999999999,06/19/2019 1:29:04 PM,27.31,0.0,
127995,301,31,1133362.33,860.07,0.01791,-0.07499,4.16365,06/19/2019 1:29:14 PM,27.31,0.0,
127996,301,31,1133372.33,870.07,0.018119999999999997,-0.075,4.1632,06/19/2019 1:29:24 PM,27.3,0.0,
127997,301,31,1133382.33,880.07,0.018330000000000003,-0.075,4.16335,06/19/2019 1:29:34 PM,27.28,0.0,
127998,301,31,1133392.33,890.07,0.01854,-0.075,4.16289,06/19/2019 1:29:44 PM,27.25,0.0,
127999,301,31,1133402.33,900.07,0.01874,-0.075,4.16289,06/19/2019 1:29:54 PM,27.3,0.0,
128000,301,31,1133412.33,910.07,0.01895,-0.075,4.16258,06/19/2019 1:30:04 PM,27.25,0.0,
128001,301,31,1133422.33,920.07,0.01916,-0.075,4.16228,06/19/2019 1:30:14 PM,27.3,0.0,
128002,301,31,1133432.33,930.07,0.01937,-0.075,4.16213,06/19/2019 1:30:24 PM,27.26,0.0,
128003,301,31,1133442.33,940.07,0.01958,-0.075,4.16213,06/19/2019 1:30:34 PM,27.31,0.0,
128004,301,31,1133452.33,950.07,0.019790000000000002,-0.075,4.161519999999999,06/19/2019 1:30:44 PM,27.26,0.0,
128005,301,31,1133462.33,960.07,0.01999,-0.07499,4.161519999999999,06/19/2019 1:30:54 PM,27.31,0.0,
128006,301,31,1133472.33,970.07,0.0202,-0.07499,4.16121,06/19/2019 1:31:04 PM,27.31,0.0,
128007,301,31,1133482.33,980.07,0.02041,-0.075,4.16121,06/19/2019 1:31:14 PM,27.3,0.0,
128008,301,31,1133492.33,990.07,0.02062,-0.075,4.1606,06/19/2019 1:31:24 PM,27.26,0.0,
128009,301,31,1133502.33,1000.07,0.02083,-0.075,4.16075,06/19/2019 1:31:34 PM,27.26,0.0,
128010,301,31,1133512.33,1010.07,0.02104,-0.07501000000000001,4.1603,06/19/2019 1:31:44 PM,27.28,0.0,
128011,301,31,1133522.33,1020.07,0.021240000000000002,-0.075,4.1603,06/19/2019 1:31:54 PM,27.28,0.0,
128012,301,31,1133532.33,1030.07,0.02145,-0.075,4.16014,06/19/2019 1:32:04 PM,27.31,0.0,
128013,301,31,1133542.33,1040.07,0.02166,-0.075,4.15969,06/19/2019 1:32:14 PM,27.3,0.0,
128014,301,31,1133552.33,1050.07,0.02187,-0.075,4.15969,06/19/2019 1:32:24 PM,27.31,0.0,
128015,301,31,1133562.33,1060.07,0.022080000000000002,-0.075,4.158919999999999,06/19/2019 1:32:34 PM,27.28,0.0,
128016,301,31,1133572.33,1070.07,0.02229,-0.075,4.15923,06/19/2019 1:32:44 PM,27.35,0.0,
128017,301,31,1133582.33,1080.07,0.02249,-0.07499,4.158919999999999,06/19/2019 1:32:54 PM,27.28,0.0,
128018,301,31,1133592.33,1090.07,0.0227,-0.075,4.15846,06/19/2019 1:33:04 PM,27.35,0.0,
128019,301,31,1133602.33,1100.07,0.02291,-0.07499,4.15831,06/19/2019 1:33:14 PM,27.31,0.0,
128020,301,31,1133612.33,1110.07,0.023119999999999998,-0.07499,4.15801,06/19/2019 1:33:24 PM,27.36,0.0,
128021,301,31,1133622.33,1120.07,0.02333,-0.07499,4.15801,06/19/2019 1:33:34 PM,27.33,0.0,
128022,301,31,1133632.33,1130.07,0.023540000000000002,-0.075,4.15785,06/19/2019 1:33:44 PM,27.33,0.0,
128023,301,31,1133642.33,1140.07,0.02374,-0.075,4.15785,06/19/2019 1:33:54 PM,27.31,0.0,
128024,301,31,1133652.33,1150.07,0.02395,-0.075,4.15709,06/19/2019 1:34:04 PM,27.3,0.0,
128025,301,31,1133662.33,1160.07,0.02416,-0.07499,4.1574,06/19/2019 1:34:14 PM,27.33,0.0,
128026,301,31,1133672.33,1170.07,0.02437,-0.075,4.15679,06/19/2019 1:34:24 PM,27.33,0.0,
128027,301,31,1133682.33,1180.07,0.02458,-0.07499,4.15648,06/19/2019 1:34:34 PM,27.35,0.0,
128028,301,31,1133692.33,1190.07,0.02479,-0.07499,4.15648,06/19/2019 1:34:44 PM,27.31,0.0,
128029,301,31,1133702.33,1200.07,0.024990000000000002,-0.07499,4.155869999999999,06/19/2019 1:34:54 PM,27.36,0.0,
128030,301,31,1133712.33,1210.07,0.0252,-0.07499,4.15602,06/19/2019 1:35:04 PM,27.31,0.0,
128031,301,31,1133722.33,1220.07,0.02541,-0.075,4.15572,06/19/2019 1:35:14 PM,27.35,0.0,
128032,301,31,1133732.33,1230.07,0.02562,-0.07499,4.15541,06/19/2019 1:35:24 PM,27.35,0.0,
128033,301,31,1133742.33,1240.07,0.025830000000000002,-0.07499,4.15541,06/19/2019 1:35:34 PM,27.35,0.0,
128034,301,31,1133752.33,1250.07,0.02603,-0.07499,4.15557,06/19/2019 1:35:44 PM,27.3,0.0,
128035,301,31,1133762.33,1260.07,0.02624,-0.075,4.1548,06/19/2019 1:35:54 PM,27.35,0.0,
128036,301,31,1133772.33,1270.07,0.02645,-0.07499,4.1548,06/19/2019 1:36:04 PM,27.33,0.0,
128037,301,31,1133782.33,1280.07,0.026660000000000003,-0.075,4.1548,06/19/2019 1:36:14 PM,27.35,0.0,
128038,301,31,1133792.33,1290.07,0.026869999999999998,-0.075,4.1545,06/19/2019 1:36:24 PM,27.36,0.0,
128039,301,31,1133802.33,1300.07,0.02708,-0.07501000000000001,4.15404,06/19/2019 1:36:34 PM,27.35,0.0,
128040,301,31,1133812.33,1310.07,0.027280000000000002,-0.07501000000000001,4.15404,06/19/2019 1:36:44 PM,27.35,0.0,
128041,301,31,1133822.33,1320.07,0.027489999999999997,-0.075,4.15404,06/19/2019 1:36:54 PM,27.33,0.0,
128042,301,31,1133832.33,1330.07,0.0277,-0.075,4.15373,06/19/2019 1:37:04 PM,27.36,0.0,
128043,301,31,1133842.33,1340.07,0.02791,-0.075,4.1531199999999995,06/19/2019 1:37:14 PM,27.33,0.0,
128044,301,31,1133852.33,1350.07,0.02812,-0.075,4.1532800000000005,06/19/2019 1:37:24 PM,27.38,0.0,
128045,301,31,1133862.33,1360.07,0.02833,-0.075,4.152819999999999,06/19/2019 1:37:34 PM,27.35,0.0,
128046,301,31,1133872.33,1370.07,0.02853,-0.075,4.15267,06/19/2019 1:37:44 PM,27.38,0.0,
128047,301,31,1133882.33,1380.07,0.028739999999999998,-0.075,4.1525099999999995,06/19/2019 1:37:54 PM,27.33,0.0,
128048,301,31,1133892.33,1390.07,0.02895,-0.07499,4.1525099999999995,06/19/2019 1:38:04 PM,27.38,0.0,
128049,301,31,1133902.33,1400.07,0.029160000000000002,-0.075,4.15206,06/19/2019 1:38:14 PM,27.35,0.0,
128050,301,31,1133912.33,1410.07,0.02937,-0.075,4.1519,06/19/2019 1:38:24 PM,27.36,0.0,
128051,301,31,1133922.33,1420.07,0.029580000000000002,-0.07501000000000001,4.15175,06/19/2019 1:38:34 PM,27.36,0.0,
128052,301,31,1133932.33,1430.07,0.02978,-0.075,4.1516,06/19/2019 1:38:44 PM,27.4,0.0,
128053,301,31,1133942.33,1440.07,0.02999,-0.07499,4.1516,06/19/2019 1:38:54 PM,27.38,0.0,
128054,301,31,1133952.33,1450.07,0.0302,-0.07499,4.15099,06/19/2019 1:39:04 PM,27.36,0.0,
128055,301,31,1133962.33,1460.07,0.030410000000000003,-0.07501000000000001,4.15114,06/19/2019 1:39:14 PM,27.4,0.0,
128056,301,31,1133972.33,1470.07,0.030619999999999998,-0.075,4.1508400000000005,06/19/2019 1:39:24 PM,27.36,0.0,
128057,301,31,1133982.33,1480.07,0.03083,-0.07499,4.15068,06/19/2019 1:39:34 PM,27.41,0.0,
128058,301,31,1133992.33,1490.07,0.031030000000000002,-0.075,4.15038,06/19/2019 1:39:44 PM,27.35,0.0,
128059,301,31,1134002.33,1500.07,0.031239999999999997,-0.075,4.1502300000000005,06/19/2019 1:39:54 PM,27.4,0.0,
128060,301,31,1134012.33,1510.07,0.03145,-0.075,4.149769999999999,06/19/2019 1:40:04 PM,27.36,0.0,
128061,301,31,1134022.33,1520.07,0.03166,-0.075,4.14992,06/19/2019 1:40:14 PM,27.4,0.0,
128062,301,31,1134032.33,1530.07,0.031869999999999996,-0.075,4.1494599999999995,06/19/2019 1:40:24 PM,27.35,0.0,
128063,301,31,1134042.33,1540.07,0.032080000000000004,-0.075,4.149,06/19/2019 1:40:34 PM,27.38,0.0,
128064,301,31,1134052.33,1550.07,0.03228,-0.075,4.149,06/19/2019 1:40:44 PM,27.36,0.0,
128065,301,31,1134062.33,1560.07,0.03249,-0.07501000000000001,4.1487,06/19/2019 1:41:02 PM,27.38,0.0,
128066,301,31,1134072.33,1570.07,0.0327,-0.075,4.14885,06/19/2019 1:41:04 PM,27.36,0.0,
128067,301,31,1134082.33,1580.07,0.03291,-0.075,4.14855,06/19/2019 1:41:14 PM,27.36,0.0,
128068,301,31,1134092.33,1590.07,0.03312,-0.07499,4.14839,06/19/2019 1:41:24 PM,27.36,0.0,
128069,301,31,1134102.33,1600.07,0.03333,-0.075,4.14809,06/19/2019 1:41:34 PM,27.33,0.0,
128070,301,31,1134112.33,1610.07,0.033530000000000004,-0.07499,4.14794,06/19/2019 1:41:44 PM,27.36,0.0,
128071,301,31,1134122.33,1620.07,0.03374,-0.075,4.14794,06/19/2019 1:41:54 PM,27.33,0.0,
128072,301,31,1134132.33,1630.07,0.03395,-0.075,4.14763,06/19/2019 1:42:04 PM,27.36,0.0,
128073,301,31,1134142.33,1640.07,0.03416,-0.075,4.14733,06/19/2019 1:42:14 PM,27.28,0.0,
128074,301,31,1134152.33,1650.07,0.03437,-0.075,4.14733,06/19/2019 1:42:24 PM,27.35,0.0,
128075,301,31,1134162.33,1660.07,0.03458,-0.075,4.14717,06/19/2019 1:42:34 PM,27.31,0.0,
128076,301,31,1134172.33,1670.07,0.03478,-0.075,4.1470199999999995,06/19/2019 1:42:44 PM,27.35,0.0,
128077,301,31,1134182.33,1680.07,0.03499,-0.075,4.146719999999999,06/19/2019 1:42:54 PM,27.31,0.0,
128078,301,31,1134192.33,1690.07,0.0352,-0.075,4.14687,06/19/2019 1:43:04 PM,27.36,0.0,
128079,301,31,1134202.33,1700.07,0.035410000000000004,-0.075,4.14626,06/19/2019 1:43:14 PM,27.33,0.0,
128080,301,31,1134212.33,1710.07,0.03562,-0.075,4.14611,06/19/2019 1:43:24 PM,27.33,0.0,
128081,301,31,1134222.33,1720.07,0.03583,-0.07499,4.14595,06/19/2019 1:43:34 PM,27.35,0.0,
128082,301,31,1134232.33,1730.07,0.03603,-0.075,4.1458,06/19/2019 1:43:44 PM,27.33,0.0,
128083,301,31,1134242.33,1740.07,0.036239999999999994,-0.075,4.14534,06/19/2019 1:43:54 PM,27.3,0.0,
128084,301,31,1134252.33,1750.07,0.03645,-0.075,4.14504,06/19/2019 1:44:04 PM,27.3,0.0,
128085,301,31,1134262.33,1760.07,0.036660000000000005,-0.075,4.14519,06/19/2019 1:44:14 PM,27.3,0.0,
128086,301,31,1134272.33,1770.07,0.03687,-0.07499,4.144880000000001,06/19/2019 1:44:24 PM,27.28,0.0,
128087,301,31,1134282.33,1780.07,0.03708,-0.075,4.144880000000001,06/19/2019 1:44:34 PM,27.31,0.0,
128088,301,31,1134292.33,1790.07,0.03728,-0.075,4.14458,06/19/2019 1:44:44 PM,27.26,0.0,
128089,301,31,1134302.33,1800.07,0.037489999999999996,-0.07499,4.144430000000001,06/19/2019 1:44:54 PM,27.31,0.0,
128090,301,31,1134312.33,1810.07,0.0377,-0.075,4.14412,06/19/2019 1:45:04 PM,27.26,0.0,
128091,301,31,1134322.33,1820.07,0.03791,-0.075,4.14427,06/19/2019 1:45:14 PM,27.31,0.0,
128092,301,31,1134332.33,1830.07,0.03812,-0.075,4.14382,06/19/2019 1:45:24 PM,27.26,0.0,
128093,301,31,1134342.33,1840.07,0.03833,-0.075,4.14382,06/19/2019 1:45:34 PM,27.31,0.0,
128094,301,31,1134352.33,1850.07,0.03853,-0.075,4.1433599999999995,06/19/2019 1:45:44 PM,27.3,0.0,
128095,301,31,1134362.33,1860.07,0.03874,-0.07499,4.14351,06/19/2019 1:45:54 PM,27.3,0.0,
128096,301,31,1134372.33,1870.07,0.03895,-0.075,4.14305,06/19/2019 1:46:04 PM,27.25,0.0,
128097,301,31,1134382.33,1880.07,0.03916,-0.075,4.14305,06/19/2019 1:46:14 PM,27.26,0.0,
128098,301,31,1134392.33,1890.07,0.03937,-0.07499,4.1429,06/19/2019 1:46:24 PM,27.26,0.0,
128099,301,31,1134402.33,1900.07,0.039580000000000004,-0.075,4.142440000000001,06/19/2019 1:46:34 PM,27.26,0.0,
128100,301,31,1134412.33,1910.07,0.03978,-0.075,4.1426,06/19/2019 1:46:44 PM,27.28,0.0,
128101,301,31,1134422.33,1920.07,0.03999,-0.07501000000000001,4.14214,06/19/2019 1:46:54 PM,27.25,0.0,
128102,301,31,1134432.33,1930.07,0.0402,-0.075,4.141830000000001,06/19/2019 1:47:04 PM,27.28,0.0,
128103,301,31,1134442.33,1940.07,0.04041,-0.075,4.14199,06/19/2019 1:47:14 PM,27.25,0.0,
128104,301,31,1134452.33,1950.07,0.040619999999999996,-0.075,4.14153,06/19/2019 1:47:24 PM,27.26,0.0,
128105,301,31,1134462.33,1960.07,0.04083,-0.07499,4.14153,06/19/2019 1:47:34 PM,27.23,0.0,
128106,301,31,1134472.33,1970.07,0.041030000000000004,-0.075,4.14122,06/19/2019 1:47:44 PM,27.28,0.0,
128107,301,31,1134482.33,1980.07,0.04124,-0.07499,4.1409199999999995,06/19/2019 1:47:54 PM,27.26,0.0,
128108,301,31,1134492.33,1990.07,0.04145,-0.075,4.1409199999999995,06/19/2019 1:48:04 PM,27.28,0.0,
128109,301,31,1134502.33,2000.07,0.04166,-0.075,4.1409199999999995,06/19/2019 1:48:14 PM,27.28,0.0,
128110,301,31,1134512.33,2010.07,0.04187,-0.07499,4.14076,06/19/2019 1:48:24 PM,27.28,0.0,
128111,301,31,1134522.33,2020.07,0.04208,-0.075,4.14046,06/19/2019 1:48:34 PM,27.3,0.0,
128112,301,31,1134532.33,2030.07,0.04228,-0.07499,4.14046,06/19/2019 1:48:44 PM,27.28,0.0,
128113,301,31,1134542.33,2040.07,0.04249,-0.075,4.14046,06/19/2019 1:48:54 PM,27.28,0.0,
128114,301,31,1134552.33,2050.07,0.0427,-0.075,4.14,06/19/2019 1:49:04 PM,27.26,0.0,
128115,301,31,1134562.33,2060.07,0.042910000000000004,-0.075,4.14,06/19/2019 1:49:14 PM,27.3,0.0,
128116,301,31,1134572.33,2070.07,0.04312,-0.075,4.1397,06/19/2019 1:49:24 PM,27.28,0.0,
128117,301,31,1134582.33,2080.07,0.04333,-0.075,4.1397,06/19/2019 1:49:34 PM,27.33,0.0,
128118,301,31,1134592.33,2090.07,0.04353,-0.07499,4.13924,06/19/2019 1:49:44 PM,27.28,0.0,
128119,301,31,1134602.33,2100.07,0.04374,-0.075,4.13893,06/19/2019 1:49:54 PM,27.33,0.0,
128120,301,31,1134612.33,2110.07,0.04395,-0.075,4.138780000000001,06/19/2019 1:50:04 PM,27.28,0.0,
128121,301,31,1134622.33,2120.07,0.044160000000000005,-0.075,4.13893,06/19/2019 1:50:14 PM,27.31,0.0,
128122,301,31,1134632.33,2130.07,0.04437,-0.075,4.138319999999999,06/19/2019 1:50:24 PM,27.23,0.0,
128123,301,31,1134642.33,2140.07,0.04458,-0.075,4.13848,06/19/2019 1:50:34 PM,27.25,0.0,
128124,301,31,1134652.33,2150.07,0.04478,-0.07501000000000001,4.13802,06/19/2019 1:50:44 PM,27.26,0.0,
128125,301,31,1134662.33,2160.07,0.044989999999999995,-0.075,4.13817,06/19/2019 1:50:54 PM,27.26,0.0,
128126,301,31,1134672.33,2170.07,0.0452,-0.07501000000000001,4.1378699999999995,06/19/2019 1:51:04 PM,27.25,0.0,
128127,301,31,1134682.33,2180.07,0.04541,-0.075,4.13756,06/19/2019 1:51:14 PM,27.23,0.0,
128128,301,31,1134692.33,2190.07,0.04562,-0.075,4.13741,06/19/2019 1:51:24 PM,27.26,0.0,
128129,301,31,1134702.33,2200.07,0.04583,-0.075,4.13725,06/19/2019 1:51:34 PM,27.25,0.0,
128130,301,31,1134712.33,2210.07,0.04603,-0.075,4.1371,06/19/2019 1:51:44 PM,27.26,0.0,
128131,301,31,1134722.33,2220.07,0.046239999999999996,-0.075,4.1371,06/19/2019 1:51:54 PM,27.25,0.0,
128132,301,31,1134732.33,2230.07,0.04645,-0.075,4.13695,06/19/2019 1:52:04 PM,27.26,0.0,
128133,301,31,1134742.33,2240.07,0.04666,-0.07499,4.1368,06/19/2019 1:52:14 PM,27.21,0.0,
128134,301,31,1134752.33,2250.07,0.04687,-0.075,4.136340000000001,06/19/2019 1:52:24 PM,27.28,0.0,
128135,301,31,1134762.33,2260.07,0.047080000000000004,-0.07499,4.13619,06/19/2019 1:52:34 PM,27.25,0.0,
128136,301,31,1134772.33,2270.07,0.04728,-0.07499,4.13619,06/19/2019 1:52:44 PM,27.26,0.0,
128137,301,31,1134782.33,2280.07,0.04749,-0.07499,4.13588,06/19/2019 1:52:54 PM,27.23,0.0,
128138,301,31,1134792.33,2290.07,0.0477,-0.07501000000000001,4.135730000000001,06/19/2019 1:53:04 PM,27.25,0.0,
128139,301,31,1134802.33,2300.07,0.04791,-0.075,4.135730000000001,06/19/2019 1:53:14 PM,27.26,0.0,
