,Cyc#,Step,TestTime(s),StepTime(s),Capacity(Ah),Current(A),Voltage(V),DPt Time,Temp 1,EV Temp,Unnamed: 10
228070,601,31,2111826.61,490.07,0.0102,-0.075,4.16472,07/15/2019 1:25:21 AM,26.9,0.0,
228071,601,31,2111836.61,500.07,0.010409999999999999,-0.075,4.16472,07/15/2019 1:25:31 AM,26.84,0.0,
228072,601,31,2111846.61,510.07,0.010620000000000001,-0.075,4.16426,07/15/2019 1:25:41 AM,26.9,0.0,
228073,601,31,2111856.61,520.07,0.01083,-0.075,4.16381,07/15/2019 1:25:51 AM,26.87,0.0,
228074,601,31,2111866.61,530.07,0.011040000000000001,-0.075,4.16365,07/15/2019 1:26:01 AM,26.92,0.0,
228075,601,31,2111876.61,540.07,0.01124,-0.075,4.16335,07/15/2019 1:26:11 AM,26.9,0.0,
228076,601,31,2111886.61,550.07,0.01145,-0.07499,4.16335,07/15/2019 1:26:21 AM,26.9,0.0,
228077,601,31,2111896.61,560.07,0.01166,-0.07499,4.1630400000000005,07/15/2019 1:26:31 AM,26.9,0.0,
228078,601,31,2111906.61,570.07,0.01187,-0.075,4.1624300000000005,07/15/2019 1:26:41 AM,26.89,0.0,
228079,601,31,2111916.61,580.07,0.01208,-0.07499,4.16228,07/15/2019 1:26:51 AM,26.92,0.0,
228080,601,31,2111926.61,590.07,0.01229,-0.075,4.16213,07/15/2019 1:27:01 AM,26.85,0.0,
228081,601,31,2111936.61,600.07,0.012490000000000001,-0.07499,4.16182,07/15/2019 1:27:11 AM,26.93,0.0,
228082,601,31,2111946.61,610.07,0.0127,-0.075,4.161519999999999,07/15/2019 1:27:21 AM,26.87,0.0,
228083,601,31,2111956.61,620.07,0.01291,-0.075,4.160909999999999,07/15/2019 1:27:31 AM,26.92,0.0,
228084,601,31,2111966.61,630.07,0.01312,-0.075,4.16106,07/15/2019 1:27:41 AM,26.85,0.0,
228085,601,31,2111976.61,640.07,0.013330000000000002,-0.075,4.16075,07/15/2019 1:27:51 AM,26.92,0.0,
228086,601,31,2111986.61,650.07,0.01354,-0.075,4.16045,07/15/2019 1:28:01 AM,26.89,0.0,
228087,601,31,2111996.61,660.07,0.01374,-0.075,4.16014,07/15/2019 1:28:11 AM,26.92,0.0,
228088,601,31,2112006.61,670.07,0.01395,-0.075,4.1599900000000005,07/15/2019 1:28:21 AM,26.89,0.0,
228089,601,31,2112016.61,680.07,0.014159999999999999,-0.07501000000000001,4.1593800000000005,07/15/2019 1:28:31 AM,26.9,0.0,
228090,601,31,2112026.61,690.07,0.014369999999999999,-0.075,4.15923,07/15/2019 1:28:41 AM,26.89,0.0,
228091,601,31,2112036.61,700.07,0.014580000000000001,-0.07499,4.15923,07/15/2019 1:28:51 AM,26.89,0.0,
228092,601,31,2112046.61,710.07,0.014790000000000001,-0.075,4.15877,07/15/2019 1:29:01 AM,26.9,0.0,
228093,601,31,2112056.61,720.07,0.01499,-0.075,4.15862,07/15/2019 1:29:11 AM,26.85,0.0,
228094,601,31,2112066.61,730.07,0.0152,-0.075,4.15831,07/15/2019 1:29:21 AM,26.92,0.0,
228095,601,31,2112076.61,740.07,0.01541,-0.075,4.15816,07/15/2019 1:29:31 AM,26.87,0.0,
228096,601,31,2112086.61,750.07,0.015619999999999998,-0.075,4.15785,07/15/2019 1:29:41 AM,26.93,0.0,
228097,601,31,2112096.61,760.07,0.01583,-0.075,4.1577,07/15/2019 1:29:51 AM,26.87,0.0,
228098,601,31,2112106.61,770.07,0.016040000000000002,-0.075,4.15724,07/15/2019 1:30:01 AM,26.93,0.0,
228099,601,31,2112116.61,780.07,0.01624,-0.075,4.15709,07/15/2019 1:30:11 AM,26.85,0.0,
228100,601,31,2112126.61,790.07,0.01645,-0.075,4.15679,07/15/2019 1:30:21 AM,26.92,0.0,
228101,601,31,2112136.61,800.07,0.016659999999999998,-0.075,4.156630000000001,07/15/2019 1:30:31 AM,26.85,0.0,
228102,601,31,2112146.61,810.07,0.01687,-0.075,4.15618,07/15/2019 1:30:41 AM,26.9,0.0,
228103,601,31,2112156.61,820.07,0.01708,-0.075,4.1563300000000005,07/15/2019 1:30:51 AM,26.87,0.0,
228104,601,31,2112166.61,830.07,0.01729,-0.07499,4.15618,07/15/2019 1:31:01 AM,26.95,0.0,
228105,601,31,2112176.61,840.07,0.017490000000000002,-0.075,4.15572,07/15/2019 1:31:11 AM,26.97,0.0,
228106,601,31,2112186.61,850.07,0.0177,-0.07499,4.15511,07/15/2019 1:31:21 AM,26.92,0.0,
228107,601,31,2112196.61,860.07,0.01791,-0.075,4.15511,07/15/2019 1:31:31 AM,26.95,0.0,
228108,601,31,2112206.61,870.07,0.018119999999999997,-0.075,4.15511,07/15/2019 1:31:41 AM,26.9,0.0,
228109,601,31,2112216.61,880.07,0.018330000000000003,-0.075,4.15465,07/15/2019 1:31:51 AM,26.95,0.0,
228110,601,31,2112226.61,890.07,0.01854,-0.075,4.15435,07/15/2019 1:32:01 AM,26.9,0.0,
228111,601,31,2112236.61,900.07,0.01874,-0.07499,4.15404,07/15/2019 1:32:11 AM,26.97,0.0,
228112,601,31,2112246.61,910.07,0.01895,-0.075,4.15404,07/15/2019 1:32:21 AM,26.9,0.0,
228113,601,31,2112256.61,920.07,0.01916,-0.075,4.153580000000001,07/15/2019 1:32:31 AM,26.98,0.0,
228114,601,31,2112266.61,930.07,0.01937,-0.07499,4.1532800000000005,07/15/2019 1:32:41 AM,26.9,0.0,
228115,601,31,2112276.61,940.07,0.01958,-0.075,4.1532800000000005,07/15/2019 1:32:51 AM,26.97,0.0,
228116,601,31,2112286.61,950.07,0.019790000000000002,-0.07501000000000001,4.1532800000000005,07/15/2019 1:33:01 AM,26.9,0.0,
228117,601,31,2112296.61,960.07,0.01999,-0.075,4.1531199999999995,07/15/2019 1:33:11 AM,26.95,0.0,
228118,601,31,2112306.61,970.07,0.0202,-0.075,4.15236,07/15/2019 1:33:21 AM,26.92,0.0,
228119,601,31,2112316.61,980.07,0.02041,-0.07499,4.15236,07/15/2019 1:33:31 AM,26.93,0.0,
228120,601,31,2112326.61,990.07,0.02062,-0.075,4.15236,07/15/2019 1:33:41 AM,26.93,0.0,
228121,601,31,2112336.61,1000.07,0.02083,-0.075,4.15206,07/15/2019 1:33:51 AM,26.92,0.0,
228122,601,31,2112346.61,1010.07,0.02104,-0.075,4.1516,07/15/2019 1:34:01 AM,26.93,0.0,
228123,601,31,2112356.61,1020.07,0.021240000000000002,-0.075,4.15145,07/15/2019 1:34:11 AM,26.89,0.0,
228124,601,31,2112366.61,1030.07,0.02145,-0.07501000000000001,4.15114,07/15/2019 1:34:21 AM,26.93,0.0,
228125,601,31,2112376.61,1040.07,0.02166,-0.07499,4.15099,07/15/2019 1:34:31 AM,26.87,0.0,
228126,601,31,2112386.61,1050.07,0.02187,-0.07499,4.15099,07/15/2019 1:34:41 AM,26.93,0.0,
228127,601,31,2112396.61,1060.07,0.022080000000000002,-0.075,4.150530000000001,07/15/2019 1:34:51 AM,26.85,0.0,
228128,601,31,2112406.61,1070.07,0.02229,-0.07499,4.15038,07/15/2019 1:35:01 AM,26.9,0.0,
228129,601,31,2112416.61,1080.07,0.02249,-0.07501000000000001,4.15038,07/15/2019 1:35:11 AM,26.84,0.0,
228130,601,31,2112426.61,1090.07,0.0227,-0.075,4.14992,07/15/2019 1:35:21 AM,26.9,0.0,
228131,601,31,2112436.61,1100.07,0.02291,-0.075,4.14961,07/15/2019 1:35:31 AM,26.85,0.0,
228132,601,31,2112446.61,1110.07,0.023119999999999998,-0.075,4.14931,07/15/2019 1:35:41 AM,26.87,0.0,
228133,601,31,2112456.61,1120.07,0.02333,-0.075,4.14931,07/15/2019 1:35:51 AM,26.92,0.0,
228134,601,31,2112466.61,1130.07,0.023540000000000002,-0.075,4.14916,07/15/2019 1:36:01 AM,26.93,0.0,
228135,601,31,2112476.61,1140.07,0.02374,-0.075,4.1487,07/15/2019 1:36:11 AM,26.92,0.0,
228136,601,31,2112486.61,1150.07,0.02395,-0.07499,4.1487,07/15/2019 1:36:21 AM,26.9,0.0,
228137,601,31,2112496.61,1160.07,0.02416,-0.075,4.14839,07/15/2019 1:36:31 AM,26.92,0.0,
228138,601,31,2112506.61,1170.07,0.02437,-0.075,4.14824,07/15/2019 1:36:41 AM,26.89,0.0,
228139,601,31,2112516.61,1180.07,0.02458,-0.075,4.14794,07/15/2019 1:36:51 AM,26.92,0.0,
228140,601,31,2112526.61,1190.07,0.02479,-0.07499,4.14763,07/15/2019 1:37:01 AM,26.85,0.0,
228141,601,31,2112536.61,1200.07,0.024990000000000002,-0.075,4.147480000000001,07/15/2019 1:37:11 AM,26.89,0.0,
228142,601,31,2112546.61,1210.07,0.0252,-0.07499,4.147480000000001,07/15/2019 1:37:21 AM,26.82,0.0,
228143,601,31,2112556.61,1220.07,0.02541,-0.075,4.14717,07/15/2019 1:37:31 AM,26.89,0.0,
228144,601,31,2112566.61,1230.07,0.02562,-0.07499,4.146719999999999,07/15/2019 1:37:41 AM,26.82,0.0,
228145,601,31,2112576.61,1240.07,0.025830000000000002,-0.075,4.14687,07/15/2019 1:37:51 AM,26.89,0.0,
228146,601,31,2112586.61,1250.07,0.02603,-0.07499,4.14656,07/15/2019 1:38:01 AM,26.89,0.0,
228147,601,31,2112596.61,1260.07,0.02624,-0.075,4.14626,07/15/2019 1:38:11 AM,26.93,0.0,
228148,601,31,2112606.61,1270.07,0.02645,-0.075,4.1464099999999995,07/15/2019 1:38:21 AM,26.92,0.0,
228149,601,31,2112616.61,1280.07,0.026660000000000003,-0.075,4.1458,07/15/2019 1:38:31 AM,26.92,0.0,
228150,601,31,2112626.61,1290.07,0.026869999999999998,-0.075,4.14565,07/15/2019 1:38:41 AM,26.93,0.0,
228151,601,31,2112636.61,1300.07,0.02708,-0.075,4.14534,07/15/2019 1:38:51 AM,26.9,0.0,
228152,601,31,2112646.61,1310.07,0.027280000000000002,-0.075,4.14519,07/15/2019 1:39:01 AM,26.95,0.0,
228153,601,31,2112656.61,1320.07,0.027489999999999997,-0.075,4.14473,07/15/2019 1:39:11 AM,26.9,0.0,
228154,601,31,2112666.61,1330.07,0.0277,-0.07499,4.14473,07/15/2019 1:39:21 AM,26.95,0.0,
228155,601,31,2112676.61,1340.07,0.02791,-0.075,4.14458,07/15/2019 1:39:31 AM,26.9,0.0,
228156,601,31,2112686.61,1350.07,0.02812,-0.075,4.144430000000001,07/15/2019 1:39:41 AM,26.97,0.0,
228157,601,31,2112696.61,1360.07,0.02833,-0.075,4.1439699999999995,07/15/2019 1:39:51 AM,26.9,0.0,
228158,601,31,2112706.61,1370.07,0.02853,-0.075,4.14382,07/15/2019 1:40:01 AM,26.98,0.0,
228159,601,31,2112716.61,1380.07,0.028739999999999998,-0.075,4.1439699999999995,07/15/2019 1:40:11 AM,26.92,0.0,
228160,601,31,2112726.61,1390.07,0.02895,-0.075,4.14366,07/15/2019 1:40:21 AM,26.97,0.0,
228161,601,31,2112736.61,1400.07,0.029160000000000002,-0.07499,4.1433599999999995,07/15/2019 1:40:31 AM,26.92,0.0,
228162,601,31,2112746.61,1410.07,0.02937,-0.075,4.1429,07/15/2019 1:40:41 AM,26.93,0.0,
228163,601,31,2112756.61,1420.07,0.029580000000000002,-0.075,4.1429,07/15/2019 1:40:51 AM,26.92,0.0,
228164,601,31,2112766.61,1430.07,0.02978,-0.075,4.1426,07/15/2019 1:41:01 AM,26.92,0.0,
228165,601,31,2112776.61,1440.07,0.02999,-0.075,4.14275,07/15/2019 1:41:11 AM,26.92,0.0,
228166,601,31,2112786.61,1450.07,0.0302,-0.075,4.14214,07/15/2019 1:41:21 AM,26.9,0.0,
228167,601,31,2112796.61,1460.07,0.030410000000000003,-0.075,4.14229,07/15/2019 1:41:31 AM,26.95,0.0,
228168,601,31,2112806.61,1470.07,0.030619999999999998,-0.07499,4.14199,07/15/2019 1:41:41 AM,26.9,0.0,
228169,601,31,2112816.61,1480.07,0.03083,-0.07499,4.14199,07/15/2019 1:41:51 AM,26.95,0.0,
228170,601,31,2112826.61,1490.07,0.031030000000000002,-0.075,4.14153,07/15/2019 1:42:01 AM,26.89,0.0,
228171,601,31,2112836.61,1500.07,0.031239999999999997,-0.075,4.141830000000001,07/15/2019 1:42:11 AM,26.95,0.0,
228172,601,31,2112846.61,1510.07,0.03145,-0.075,4.14122,07/15/2019 1:42:21 AM,26.9,0.0,
228173,601,31,2112856.61,1520.07,0.03166,-0.075,4.14107,07/15/2019 1:42:31 AM,26.95,0.0,
228174,601,31,2112866.61,1530.07,0.031869999999999996,-0.075,4.14076,07/15/2019 1:42:41 AM,26.92,0.0,
228175,601,31,2112876.61,1540.07,0.032080000000000004,-0.075,4.14076,07/15/2019 1:42:51 AM,26.93,0.0,
228176,601,31,2112886.61,1550.07,0.03228,-0.075,4.14046,07/15/2019 1:43:01 AM,26.92,0.0,
228177,601,31,2112896.61,1560.07,0.03249,-0.075,4.14015,07/15/2019 1:43:11 AM,26.93,0.0,
228178,601,31,2112906.61,1570.07,0.0327,-0.07499,4.14,07/15/2019 1:43:21 AM,26.93,0.0,
228179,601,31,2112916.61,1580.07,0.03291,-0.075,4.13985,07/15/2019 1:43:31 AM,26.92,0.0,
228180,601,31,2112926.61,1590.07,0.03312,-0.075,4.1397,07/15/2019 1:43:41 AM,26.93,0.0,
228181,601,31,2112936.61,1600.07,0.03333,-0.075,4.139390000000001,07/15/2019 1:43:51 AM,26.85,0.0,
228182,601,31,2112946.61,1610.07,0.033530000000000004,-0.075,4.13924,07/15/2019 1:44:01 AM,26.9,0.0,
228183,601,31,2112956.61,1620.07,0.03374,-0.075,4.13893,07/15/2019 1:44:11 AM,26.85,0.0,
228184,601,31,2112966.61,1630.07,0.03395,-0.075,4.13909,07/15/2019 1:44:21 AM,26.89,0.0,
228185,601,31,2112976.61,1640.07,0.03416,-0.075,4.138780000000001,07/15/2019 1:44:31 AM,26.84,0.0,
228186,601,31,2112986.61,1650.07,0.03437,-0.075,4.138319999999999,07/15/2019 1:44:41 AM,26.89,0.0,
228187,601,31,2112996.61,1660.07,0.03458,-0.075,4.138319999999999,07/15/2019 1:44:51 AM,26.84,0.0,
228188,601,31,2113006.61,1670.07,0.03478,-0.07499,4.13802,07/15/2019 1:45:01 AM,26.89,0.0,
228189,601,31,2113016.61,1680.07,0.03499,-0.075,4.1378699999999995,07/15/2019 1:45:11 AM,26.85,0.0,
228190,601,31,2113026.61,1690.07,0.0352,-0.07499,4.13771,07/15/2019 1:45:21 AM,26.89,0.0,
228191,601,31,2113036.61,1700.07,0.035410000000000004,-0.075,4.13725,07/15/2019 1:45:31 AM,26.85,0.0,
228192,601,31,2113046.61,1710.07,0.03562,-0.075,4.1371,07/15/2019 1:45:41 AM,26.87,0.0,
228193,601,31,2113056.61,1720.07,0.03583,-0.075,4.13695,07/15/2019 1:45:51 AM,26.9,0.0,
228194,601,31,2113066.61,1730.07,0.03603,-0.075,4.1368,07/15/2019 1:46:01 AM,26.85,0.0,
228195,601,31,2113076.61,1740.07,0.036239999999999994,-0.07499,4.1368,07/15/2019 1:46:11 AM,26.85,0.0,
228196,601,31,2113086.61,1750.07,0.03645,-0.075,4.13664,07/15/2019 1:46:21 AM,26.84,0.0,
228197,601,31,2113096.61,1760.07,0.036660000000000005,-0.07499,4.136340000000001,07/15/2019 1:46:31 AM,26.89,0.0,
228198,601,31,2113106.61,1770.07,0.03687,-0.075,4.13619,07/15/2019 1:46:41 AM,26.84,0.0,
228199,601,31,2113116.61,1780.07,0.03708,-0.075,4.13603,07/15/2019 1:46:51 AM,26.9,0.0,
228200,601,31,2113126.61,1790.07,0.03728,-0.07499,4.135730000000001,07/15/2019 1:47:01 AM,26.84,0.0,
228201,601,31,2113136.61,1800.07,0.037489999999999996,-0.075,4.135730000000001,07/15/2019 1:47:11 AM,26.89,0.0,
228202,601,31,2113146.61,1810.07,0.0377,-0.075,4.13512,07/15/2019 1:47:21 AM,26.84,0.0,
228203,601,31,2113156.61,1820.07,0.03791,-0.075,4.13542,07/15/2019 1:47:31 AM,26.89,0.0,
228204,601,31,2113166.61,1830.07,0.03812,-0.075,4.13512,07/15/2019 1:47:41 AM,26.85,0.0,
228205,601,31,2113176.61,1840.07,0.03833,-0.075,4.13466,07/15/2019 1:47:51 AM,26.89,0.0,
228206,601,31,2113186.61,1850.07,0.03853,-0.075,4.13451,07/15/2019 1:48:01 AM,26.85,0.0,
228207,601,31,2113196.61,1860.07,0.03874,-0.075,4.1342,07/15/2019 1:48:11 AM,26.87,0.0,
228208,601,31,2113206.61,1870.07,0.03895,-0.075,4.13436,07/15/2019 1:48:21 AM,26.87,0.0,
228209,601,31,2113216.61,1880.07,0.03916,-0.075,4.13405,07/15/2019 1:48:31 AM,26.85,0.0,
228210,601,31,2113226.61,1890.07,0.03937,-0.075,4.13375,07/15/2019 1:48:41 AM,26.87,0.0,
228211,601,31,2113236.61,1900.07,0.039580000000000004,-0.075,4.13359,07/15/2019 1:48:51 AM,26.82,0.0,
228212,601,31,2113246.61,1910.07,0.03978,-0.07501000000000001,4.13359,07/15/2019 1:49:01 AM,26.87,0.0,
228213,601,31,2113256.61,1920.07,0.03999,-0.075,4.133290000000001,07/15/2019 1:49:11 AM,26.8,0.0,
228214,601,31,2113266.61,1930.07,0.0402,-0.07501000000000001,4.133290000000001,07/15/2019 1:49:21 AM,26.92,0.0,
228215,601,31,2113276.61,1940.07,0.04041,-0.075,4.13283,07/15/2019 1:49:31 AM,26.85,0.0,
228216,601,31,2113286.61,1950.07,0.040619999999999996,-0.075,4.13283,07/15/2019 1:49:41 AM,26.92,0.0,
228217,601,31,2113296.61,1960.07,0.04083,-0.075,4.132680000000001,07/15/2019 1:49:51 AM,26.85,0.0,
228218,601,31,2113306.61,1970.07,0.041030000000000004,-0.075,4.13237,07/15/2019 1:50:01 AM,26.89,0.0,
228219,601,31,2113316.61,1980.07,0.04124,-0.075,4.13237,07/15/2019 1:50:11 AM,26.84,0.0,
228220,601,31,2113326.61,1990.07,0.04145,-0.07499,4.13207,07/15/2019 1:50:21 AM,26.87,0.0,
228221,601,31,2113336.61,2000.07,0.04166,-0.075,4.13176,07/15/2019 1:50:31 AM,26.84,0.0,
228222,601,31,2113346.61,2010.07,0.04187,-0.07499,4.1319099999999995,07/15/2019 1:50:41 AM,26.85,0.0,
228223,601,31,2113356.61,2020.07,0.04208,-0.075,4.13146,07/15/2019 1:50:51 AM,26.84,0.0,
228224,601,31,2113366.61,2030.07,0.04228,-0.075,4.13146,07/15/2019 1:51:01 AM,26.82,0.0,
228225,601,31,2113376.61,2040.07,0.04249,-0.075,4.131,07/15/2019 1:51:11 AM,26.87,0.0,
228226,601,31,2113386.61,2050.07,0.0427,-0.075,4.13115,07/15/2019 1:51:21 AM,26.89,0.0,
228227,601,31,2113396.61,2060.07,0.042910000000000004,-0.075,4.13069,07/15/2019 1:51:31 AM,26.93,0.0,
228228,601,31,2113406.61,2070.07,0.04312,-0.075,4.13069,07/15/2019 1:51:41 AM,26.87,0.0,
228229,601,31,2113416.61,2080.07,0.04333,-0.075,4.13054,07/15/2019 1:51:51 AM,26.92,0.0,
228230,601,31,2113426.61,2090.07,0.04353,-0.07499,4.13039,07/15/2019 1:52:01 AM,26.85,0.0,
228231,601,31,2113436.61,2100.07,0.04374,-0.075,4.13008,07/15/2019 1:52:11 AM,26.92,0.0,
228232,601,31,2113446.61,2110.07,0.04395,-0.075,4.12978,07/15/2019 1:52:21 AM,26.84,0.0,
228233,601,31,2113456.61,2120.07,0.044160000000000005,-0.075,4.12993,07/15/2019 1:52:31 AM,26.89,0.0,
228234,601,31,2113466.61,2130.07,0.04437,-0.075,4.129630000000001,07/15/2019 1:52:41 AM,26.84,0.0,
228235,601,31,2113476.61,2140.07,0.04458,-0.075,4.1294699999999995,07/15/2019 1:52:51 AM,26.85,0.0,
228236,601,31,2113486.61,2150.07,0.04478,-0.075,4.12932,07/15/2019 1:53:01 AM,26.87,0.0,
228237,601,31,2113496.61,2160.07,0.044989999999999995,-0.075,4.129169999999999,07/15/2019 1:53:11 AM,26.89,0.0,
228238,601,31,2113506.61,2170.07,0.0452,-0.075,4.1288599999999995,07/15/2019 1:53:21 AM,26.89,0.0,
228239,601,31,2113516.61,2180.07,0.04541,-0.075,4.129169999999999,07/15/2019 1:53:31 AM,26.85,0.0,
228240,601,31,2113526.61,2190.07,0.04562,-0.07499,4.1284,07/15/2019 1:53:41 AM,26.9,0.0,
228241,601,31,2113536.61,2200.07,0.04583,-0.075,4.12825,07/15/2019 1:53:51 AM,26.84,0.0,
228242,601,31,2113546.61,2210.07,0.04603,-0.075,4.12795,07/15/2019 1:54:01 AM,26.9,0.0,
228243,601,31,2113556.61,2220.07,0.046239999999999996,-0.075,4.1281,07/15/2019 1:54:11 AM,26.82,0.0,
228244,601,31,2113566.61,2230.07,0.04645,-0.075,4.12795,07/15/2019 1:54:21 AM,26.89,0.0,
228245,601,31,2113576.61,2240.07,0.04666,-0.07499,4.12779,07/15/2019 1:54:31 AM,26.8,0.0,
228246,601,31,2113586.61,2250.07,0.04687,-0.075,4.12764,07/15/2019 1:54:41 AM,26.92,0.0,
228247,601,31,2113596.61,2260.07,0.047080000000000004,-0.075,4.12749,07/15/2019 1:54:51 AM,26.85,0.0,
228248,601,31,2113606.61,2270.07,0.04728,-0.075,4.12718,07/15/2019 1:55:01 AM,26.89,0.0,
228249,601,31,2113616.61,2280.07,0.04749,-0.07499,4.12673,07/15/2019 1:55:11 AM,26.84,0.0,
228250,601,31,2113626.61,2290.07,0.0477,-0.075,4.12673,07/15/2019 1:55:21 AM,26.87,0.0,
228251,601,31,2113636.61,2300.07,0.04791,-0.07499,4.12657,07/15/2019 1:55:31 AM,26.84,0.0,
