,Cyc#,Step,TestTime(s),StepTime(s),Capacity(Ah),Current(A),Voltage(V),DPT Time
22038,1,14,  1d 01:55:35.59,  0d 01:36:10.06,0.12,0.075,3.498,8/18/2020 21:17
22039,1,14,  1d 01:55:45.59,  0d 01:36:20.06,0.12,0.075,3.498,8/18/2020 21:17
22040,1,14,  1d 01:55:55.59,  0d 01:36:30.06,0.121,0.075,3.498,8/18/2020 21:17
22041,1,14,  1d 01:56:5.59,  0d 01:36:40.06,0.121,0.075,3.499,8/18/2020 21:18
22042,1,14,  1d 01:56:15.59,  0d 01:36:50.06,0.121,0.075,3.499,8/18/2020 21:18
22043,1,14,  1d 01:56:25.59,  0d 01:37:0.06,0.121,0.075,3.499,8/18/2020 21:18
22044,1,14,  1d 01:56:35.59,  0d 01:37:10.06,0.121,0.075,3.499,8/18/2020 21:18
22045,1,14,  1d 01:56:45.59,  0d 01:37:20.06,0.122,0.075,3.499,8/18/2020 21:18
22046,1,14,  1d 01:56:55.59,  0d 01:37:30.06,0.122,0.075,3.499,8/18/2020 21:18
22047,1,14,  1d 01:57:5.59,  0d 01:37:40.06,0.122,0.075,3.499,8/18/2020 21:19
22048,1,14,  1d 01:57:15.59,  0d 01:37:50.06,0.122,0.075,3.499,8/18/2020 21:19
22049,1,14,  1d 01:57:25.59,  0d 01:38:0.06,0.122,0.075,3.499,8/18/2020 21:19
22050,1,14,  1d 01:57:35.59,  0d 01:38:10.06,0.123,0.075,3.499,8/18/2020 21:19
22051,1,14,  1d 01:57:45.59,  0d 01:38:20.06,0.123,0.075,3.499,8/18/2020 21:19
22052,1,14,  1d 01:57:55.59,  0d 01:38:30.06,0.123,0.075,3.499,8/18/2020 21:19
22053,1,14,  1d 01:58:5.59,  0d 01:38:40.06,0.123,0.075,3.499,8/18/2020 21:20
22054,1,14,  1d 01:58:15.59,  0d 01:38:50.06,0.124,0.075,3.499,8/18/2020 21:20
22055,1,14,  1d 01:58:25.59,  0d 01:39:0.06,0.124,0.075,3.499,8/18/2020 21:20
22056,1,14,  1d 01:58:35.59,  0d 01:39:10.06,0.124,0.075,3.499,8/18/2020 21:20
22057,1,14,  1d 01:58:45.59,  0d 01:39:20.06,0.124,0.075,3.499,8/18/2020 21:20
22058,1,14,  1d 01:58:55.59,  0d 01:39:30.06,0.124,0.075,3.499,8/18/2020 21:20
22059,1,14,  1d 01:59:5.59,  0d 01:39:40.06,0.125,0.075,3.499,8/18/2020 21:21
22060,1,14,  1d 01:59:15.59,  0d 01:39:50.06,0.125,0.075,3.5,8/18/2020 21:21
22061,1,14,  1d 01:59:25.59,  0d 01:40:0.06,0.125,0.075,3.5,8/18/2020 21:21
22062,1,14,  1d 01:59:35.59,  0d 01:40:10.06,0.125,0.075,3.5,8/18/2020 21:21
22063,1,14,  1d 01:59:45.59,  0d 01:40:20.06,0.125,0.075,3.5,8/18/2020 21:21
22064,1,14,  1d 01:59:55.59,  0d 01:40:30.06,0.126,0.075,3.5,8/18/2020 21:21
22065,1,14,  1d 02:00:5.59,  0d 01:40:40.06,0.126,0.075,3.5,8/18/2020 21:22
22066,1,14,  1d 02:00:15.59,  0d 01:40:50.06,0.126,0.075,3.5,8/18/2020 21:22
22067,1,14,  1d 02:00:25.59,  0d 01:41:0.06,0.126,0.075,3.5,8/18/2020 21:22
22068,1,14,  1d 02:00:35.59,  0d 01:41:10.06,0.126,0.075,3.5,8/18/2020 21:22
22069,1,14,  1d 02:00:45.59,  0d 01:41:20.06,0.127,0.075,3.5,8/18/2020 21:22
22070,1,14,  1d 02:00:55.59,  0d 01:41:30.06,0.127,0.075,3.5,8/18/2020 21:22
22071,1,14,  1d 02:01:5.59,  0d 01:41:40.06,0.127,0.075,3.5,8/18/2020 21:23
22072,1,14,  1d 02:01:15.59,  0d 01:41:50.06,0.127,0.075,3.5,8/18/2020 21:23
22073,1,14,  1d 02:01:25.59,  0d 01:42:0.06,0.127,0.075,3.5,8/18/2020 21:23
22074,1,14,  1d 02:01:35.59,  0d 01:42:10.06,0.128,0.075,3.5,8/18/2020 21:23
22075,1,14,  1d 02:01:45.59,  0d 01:42:20.06,0.128,0.075,3.5,8/18/2020 21:23
22076,1,14,  1d 02:01:55.59,  0d 01:42:30.06,0.128,0.075,3.501,8/18/2020 21:23
22077,1,14,  1d 02:02:5.59,  0d 01:42:40.06,0.128,0.075,3.501,8/18/2020 21:24
22078,1,14,  1d 02:02:15.59,  0d 01:42:50.06,0.129,0.075,3.5,8/18/2020 21:24
22079,1,14,  1d 02:02:25.59,  0d 01:43:0.06,0.129,0.075,3.501,8/18/2020 21:24
22080,1,14,  1d 02:02:35.59,  0d 01:43:10.06,0.129,0.075,3.501,8/18/2020 21:24
22081,1,14,  1d 02:02:45.59,  0d 01:43:20.06,0.129,0.075,3.501,8/18/2020 21:24
22082,1,14,  1d 02:02:55.59,  0d 01:43:30.06,0.129,0.075,3.501,8/18/2020 21:24
22083,1,14,  1d 02:03:5.59,  0d 01:43:40.06,0.13,0.075,3.501,8/18/2020 21:25
22084,1,14,  1d 02:03:15.59,  0d 01:43:50.06,0.13,0.075,3.501,8/18/2020 21:25
22085,1,14,  1d 02:03:25.59,  0d 01:44:0.06,0.13,0.075,3.501,8/18/2020 21:25
22086,1,14,  1d 02:03:35.59,  0d 01:44:10.06,0.13,0.075,3.501,8/18/2020 21:25
22087,1,14,  1d 02:03:45.59,  0d 01:44:20.06,0.13,0.075,3.501,8/18/2020 21:25
22088,1,14,  1d 02:03:55.59,  0d 01:44:30.06,0.131,0.075,3.501,8/18/2020 21:25
22089,1,14,  1d 02:04:5.59,  0d 01:44:40.06,0.131,0.075,3.501,8/18/2020 21:26
22090,1,14,  1d 02:04:15.59,  0d 01:44:50.06,0.131,0.075,3.502,8/18/2020 21:26
22091,1,14,  1d 02:04:25.59,  0d 01:45:0.06,0.131,0.075,3.501,8/18/2020 21:26
22092,1,14,  1d 02:04:35.59,  0d 01:45:10.06,0.131,0.075,3.502,8/18/2020 21:26
22093,1,14,  1d 02:04:45.59,  0d 01:45:20.06,0.132,0.075,3.502,8/18/2020 21:26
22094,1,14,  1d 02:04:55.59,  0d 01:45:30.06,0.132,0.075,3.502,8/18/2020 21:26
22095,1,14,  1d 02:05:5.59,  0d 01:45:40.06,0.132,0.075,3.502,8/18/2020 21:27
22096,1,14,  1d 02:05:15.59,  0d 01:45:50.06,0.132,0.075,3.502,8/18/2020 21:27
22097,1,14,  1d 02:05:25.59,  0d 01:46:0.06,0.132,0.075,3.502,8/18/2020 21:27
22098,1,14,  1d 02:05:35.59,  0d 01:46:10.06,0.133,0.075,3.502,8/18/2020 21:27
22099,1,14,  1d 02:05:45.59,  0d 01:46:20.06,0.133,0.075,3.502,8/18/2020 21:27
22100,1,14,  1d 02:05:55.59,  0d 01:46:30.06,0.133,0.075,3.502,8/18/2020 21:27
22101,1,14,  1d 02:06:5.59,  0d 01:46:40.06,0.133,0.075,3.502,8/18/2020 21:28
22102,1,14,  1d 02:06:15.59,  0d 01:46:50.06,0.134,0.075,3.502,8/18/2020 21:28
22103,1,14,  1d 02:06:25.59,  0d 01:47:0.06,0.134,0.075,3.502,8/18/2020 21:28
22104,1,14,  1d 02:06:35.59,  0d 01:47:10.06,0.134,0.075,3.503,8/18/2020 21:28
22105,1,14,  1d 02:06:45.59,  0d 01:47:20.06,0.134,0.075,3.502,8/18/2020 21:28
22106,1,14,  1d 02:06:55.59,  0d 01:47:30.06,0.134,0.075,3.503,8/18/2020 21:28
22107,1,14,  1d 02:07:5.59,  0d 01:47:40.06,0.135,0.075,3.502,8/18/2020 21:29
22108,1,14,  1d 02:07:15.59,  0d 01:47:50.06,0.135,0.075,3.502,8/18/2020 21:29
22109,1,14,  1d 02:07:25.59,  0d 01:48:0.06,0.135,0.075,3.502,8/18/2020 21:29
22110,1,14,  1d 02:07:35.59,  0d 01:48:10.06,0.135,0.075,3.503,8/18/2020 21:29
22111,1,14,  1d 02:07:45.59,  0d 01:48:20.06,0.135,0.075,3.503,8/18/2020 21:29
22112,1,14,  1d 02:07:55.59,  0d 01:48:30.06,0.136,0.075,3.503,8/18/2020 21:29
22113,1,14,  1d 02:08:5.59,  0d 01:48:40.06,0.136,0.075,3.503,8/18/2020 21:30
22114,1,14,  1d 02:08:15.59,  0d 01:48:50.06,0.136,0.075,3.503,8/18/2020 21:30
22115,1,14,  1d 02:08:25.59,  0d 01:49:0.06,0.136,0.075,3.503,8/18/2020 21:30
22116,1,14,  1d 02:08:35.59,  0d 01:49:10.06,0.136,0.075,3.503,8/18/2020 21:30
22117,1,14,  1d 02:08:45.59,  0d 01:49:20.06,0.137,0.075,3.503,8/18/2020 21:30
22118,1,14,  1d 02:08:55.59,  0d 01:49:30.06,0.137,0.075,3.503,8/18/2020 21:30
22119,1,14,  1d 02:09:5.59,  0d 01:49:40.06,0.137,0.075,3.503,8/18/2020 21:31
22120,1,14,  1d 02:09:15.59,  0d 01:49:50.06,0.137,0.075,3.503,8/18/2020 21:31
22121,1,14,  1d 02:09:25.59,  0d 01:50:0.06,0.137,0.075,3.503,8/18/2020 21:31
22122,1,14,  1d 02:09:35.59,  0d 01:50:10.06,0.138,0.075,3.503,8/18/2020 21:31
22123,1,14,  1d 02:09:45.59,  0d 01:50:20.06,0.138,0.075,3.504,8/18/2020 21:31
22124,1,14,  1d 02:09:55.59,  0d 01:50:30.06,0.138,0.075,3.504,8/18/2020 21:31
22125,1,14,  1d 02:10:5.59,  0d 01:50:40.06,0.138,0.075,3.504,8/18/2020 21:32
22126,1,14,  1d 02:10:15.59,  0d 01:50:50.06,0.139,0.075,3.504,8/18/2020 21:32
22127,1,14,  1d 02:10:25.59,  0d 01:51:0.06,0.139,0.075,3.504,8/18/2020 21:32
22128,1,14,  1d 02:10:35.59,  0d 01:51:10.06,0.139,0.075,3.504,8/18/2020 21:32
22129,1,14,  1d 02:10:45.59,  0d 01:51:20.06,0.139,0.075,3.504,8/18/2020 21:32
22130,1,14,  1d 02:10:55.59,  0d 01:51:30.06,0.139,0.075,3.504,8/18/2020 21:32
22131,1,14,  1d 02:11:5.59,  0d 01:51:40.06,0.14,0.075,3.504,8/18/2020 21:33
22132,1,14,  1d 02:11:15.59,  0d 01:51:50.06,0.14,0.075,3.504,8/18/2020 21:33
22133,1,14,  1d 02:11:25.59,  0d 01:52:0.06,0.14,0.075,3.504,8/18/2020 21:33
22134,1,14,  1d 02:11:35.59,  0d 01:52:10.06,0.14,0.075,3.504,8/18/2020 21:33
22135,1,14,  1d 02:11:45.59,  0d 01:52:20.06,0.14,0.075,3.504,8/18/2020 21:33
22136,1,14,  1d 02:11:55.59,  0d 01:52:30.06,0.141,0.075,3.504,8/18/2020 21:33
22137,1,14,  1d 02:12:5.59,  0d 01:52:40.06,0.141,0.075,3.504,8/18/2020 21:34
22138,1,14,  1d 02:12:15.59,  0d 01:52:50.06,0.141,0.075,3.504,8/18/2020 21:34
22139,1,14,  1d 02:12:25.59,  0d 01:53:0.06,0.141,0.075,3.504,8/18/2020 21:34
22140,1,14,  1d 02:12:35.59,  0d 01:53:10.06,0.141,0.075,3.505,8/18/2020 21:34
22141,1,14,  1d 02:12:45.59,  0d 01:53:20.06,0.142,0.075,3.505,8/18/2020 21:34
22142,1,14,  1d 02:12:55.59,  0d 01:53:30.06,0.142,0.075,3.505,8/18/2020 21:34
22143,1,14,  1d 02:13:5.59,  0d 01:53:40.06,0.142,0.075,3.505,8/18/2020 21:35
22144,1,14,  1d 02:13:15.59,  0d 01:53:50.06,0.142,0.075,3.505,8/18/2020 21:35
22145,1,14,  1d 02:13:25.59,  0d 01:54:0.06,0.142,0.075,3.505,8/18/2020 21:35
22146,1,14,  1d 02:13:35.59,  0d 01:54:10.06,0.143,0.075,3.505,8/18/2020 21:35
22147,1,14,  1d 02:13:45.59,  0d 01:54:20.06,0.143,0.075,3.505,8/18/2020 21:35
22148,1,14,  1d 02:13:55.59,  0d 01:54:30.06,0.143,0.075,3.505,8/18/2020 21:35
22149,1,14,  1d 02:14:5.59,  0d 01:54:40.06,0.143,0.075,3.505,8/18/2020 21:36
22150,1,14,  1d 02:14:15.59,  0d 01:54:50.06,0.144,0.075,3.505,8/18/2020 21:36
22151,1,14,  1d 02:14:25.59,  0d 01:55:0.06,0.144,0.075,3.506,8/18/2020 21:36
22152,1,14,  1d 02:14:35.59,  0d 01:55:10.06,0.144,0.075,3.505,8/18/2020 21:36
22153,1,14,  1d 02:14:45.59,  0d 01:55:20.06,0.144,0.075,3.505,8/18/2020 21:36
22154,1,14,  1d 02:14:55.59,  0d 01:55:30.06,0.144,0.075,3.506,8/18/2020 21:36
22155,1,14,  1d 02:15:5.59,  0d 01:55:40.06,0.145,0.075,3.506,8/18/2020 21:37
22156,1,14,  1d 02:15:15.59,  0d 01:55:50.06,0.145,0.075,3.506,8/18/2020 21:37
22157,1,14,  1d 02:15:25.59,  0d 01:56:0.06,0.145,0.075,3.506,8/18/2020 21:37
22158,1,14,  1d 02:15:35.59,  0d 01:56:10.06,0.145,0.075,3.506,8/18/2020 21:37
22159,1,14,  1d 02:15:45.59,  0d 01:56:20.06,0.145,0.075,3.506,8/18/2020 21:37
22160,1,14,  1d 02:15:55.59,  0d 01:56:30.06,0.146,0.075,3.506,8/18/2020 21:37
22161,1,14,  1d 02:16:5.59,  0d 01:56:40.06,0.146,0.075,3.506,8/18/2020 21:38
22162,1,14,  1d 02:16:15.59,  0d 01:56:50.06,0.146,0.075,3.506,8/18/2020 21:38
22163,1,14,  1d 02:16:25.59,  0d 01:57:0.06,0.146,0.075,3.506,8/18/2020 21:38
22164,1,14,  1d 02:16:35.59,  0d 01:57:10.06,0.146,0.075,3.506,8/18/2020 21:38
22165,1,14,  1d 02:16:45.59,  0d 01:57:20.06,0.147,0.075,3.506,8/18/2020 21:38
22166,1,14,  1d 02:16:55.59,  0d 01:57:30.06,0.147,0.075,3.506,8/18/2020 21:38
22167,1,14,  1d 02:17:5.59,  0d 01:57:40.06,0.147,0.075,3.506,8/18/2020 21:39
22168,1,14,  1d 02:17:15.59,  0d 01:57:50.06,0.147,0.075,3.506,8/18/2020 21:39
22169,1,14,  1d 02:17:25.59,  0d 01:58:0.06,0.147,0.075,3.506,8/18/2020 21:39
22170,1,14,  1d 02:17:35.59,  0d 01:58:10.06,0.148,0.075,3.506,8/18/2020 21:39
22171,1,14,  1d 02:17:45.59,  0d 01:58:20.06,0.148,0.075,3.507,8/18/2020 21:39
22172,1,14,  1d 02:17:55.59,  0d 01:58:30.06,0.148,0.075,3.506,8/18/2020 21:39
22173,1,14,  1d 02:18:5.59,  0d 01:58:40.06,0.148,0.075,3.507,8/18/2020 21:40
22174,1,14,  1d 02:18:15.59,  0d 01:58:50.06,0.149,0.075,3.507,8/18/2020 21:40
22175,1,14,  1d 02:18:25.59,  0d 01:59:0.06,0.149,0.075,3.507,8/18/2020 21:40
22176,1,14,  1d 02:18:35.59,  0d 01:59:10.06,0.149,0.075,3.507,8/18/2020 21:40
22177,1,14,  1d 02:18:45.59,  0d 01:59:20.06,0.149,0.075,3.507,8/18/2020 21:40
22178,1,14,  1d 02:18:55.59,  0d 01:59:30.06,0.149,0.075,3.507,8/18/2020 21:40
22179,1,14,  1d 02:19:5.59,  0d 01:59:40.06,0.15,0.075,3.507,8/18/2020 21:41
22180,1,14,  1d 02:19:15.59,  0d 01:59:50.06,0.15,0.075,3.507,8/18/2020 21:41
22181,1,14,  1d 02:19:25.59,  0d 02:00:0.06,0.15,0.075,3.507,8/18/2020 21:41
22182,1,14,  1d 02:19:35.59,  0d 02:00:10.06,0.15,0.075,3.507,8/18/2020 21:41
22183,1,14,  1d 02:19:45.59,  0d 02:00:20.06,0.15,0.075,3.507,8/18/2020 21:41
22184,1,14,  1d 02:19:55.59,  0d 02:00:30.06,0.151,0.075,3.508,8/18/2020 21:41
22185,1,14,  1d 02:20:5.59,  0d 02:00:40.06,0.151,0.075,3.508,8/18/2020 21:42
22186,1,14,  1d 02:20:15.59,  0d 02:00:50.06,0.151,0.075,3.508,8/18/2020 21:42
22187,1,14,  1d 02:20:25.59,  0d 02:01:0.06,0.151,0.075,3.508,8/18/2020 21:42
22188,1,14,  1d 02:20:35.59,  0d 02:01:10.06,0.151,0.075,3.508,8/18/2020 21:42
22189,1,14,  1d 02:20:45.59,  0d 02:01:20.06,0.152,0.075,3.508,8/18/2020 21:42
22190,1,14,  1d 02:20:55.59,  0d 02:01:30.06,0.152,0.075,3.508,8/18/2020 21:42
22191,1,14,  1d 02:21:5.59,  0d 02:01:40.06,0.152,0.075,3.508,8/18/2020 21:43
22192,1,14,  1d 02:21:15.59,  0d 02:01:50.06,0.152,0.075,3.508,8/18/2020 21:43
22193,1,14,  1d 02:21:25.59,  0d 02:02:0.06,0.152,0.075,3.508,8/18/2020 21:43
22194,1,14,  1d 02:21:35.59,  0d 02:02:10.06,0.153,0.075,3.508,8/18/2020 21:43
22195,1,14,  1d 02:21:45.59,  0d 02:02:20.06,0.153,0.075,3.508,8/18/2020 21:43
22196,1,14,  1d 02:21:55.59,  0d 02:02:30.06,0.153,0.075,3.508,8/18/2020 21:43
22197,1,14,  1d 02:22:5.59,  0d 02:02:40.06,0.153,0.075,3.508,8/18/2020 21:44
22198,1,14,  1d 02:22:15.59,  0d 02:02:50.06,0.154,0.075,3.508,8/18/2020 21:44
22199,1,14,  1d 02:22:25.59,  0d 02:03:0.06,0.154,0.075,3.509,8/18/2020 21:44
22200,1,14,  1d 02:22:35.59,  0d 02:03:10.06,0.154,0.075,3.508,8/18/2020 21:44
22201,1,14,  1d 02:22:45.59,  0d 02:03:20.06,0.154,0.075,3.509,8/18/2020 21:44
22202,1,14,  1d 02:22:55.59,  0d 02:03:30.06,0.154,0.075,3.509,8/18/2020 21:44
22203,1,14,  1d 02:23:5.59,  0d 02:03:40.06,0.155,0.075,3.509,8/18/2020 21:45
22204,1,14,  1d 02:23:15.59,  0d 02:03:50.06,0.155,0.075,3.509,8/18/2020 21:45
22205,1,14,  1d 02:23:25.59,  0d 02:04:0.06,0.155,0.075,3.509,8/18/2020 21:45
22206,1,14,  1d 02:23:35.59,  0d 02:04:10.06,0.155,0.075,3.509,8/18/2020 21:45
22207,1,14,  1d 02:23:45.59,  0d 02:04:20.06,0.155,0.075,3.509,8/18/2020 21:45
22208,1,14,  1d 02:23:55.59,  0d 02:04:30.06,0.156,0.075,3.509,8/18/2020 21:45
22209,1,14,  1d 02:24:5.59,  0d 02:04:40.06,0.156,0.075,3.509,8/18/2020 21:46
22210,1,14,  1d 02:24:15.59,  0d 02:04:50.06,0.156,0.075,3.509,8/18/2020 21:46
22211,1,14,  1d 02:24:25.59,  0d 02:05:0.06,0.156,0.075,3.509,8/18/2020 21:46
22212,1,14,  1d 02:24:35.59,  0d 02:05:10.06,0.156,0.075,3.509,8/18/2020 21:46
22213,1,14,  1d 02:24:45.59,  0d 02:05:20.06,0.157,0.075,3.509,8/18/2020 21:46
22214,1,14,  1d 02:24:55.59,  0d 02:05:30.06,0.157,0.075,3.509,8/18/2020 21:46
22215,1,14,  1d 02:25:5.59,  0d 02:05:40.06,0.157,0.075,3.509,8/18/2020 21:47
22216,1,14,  1d 02:25:15.59,  0d 02:05:50.06,0.157,0.075,3.509,8/18/2020 21:47
22217,1,14,  1d 02:25:25.59,  0d 02:06:0.06,0.157,0.075,3.51,8/18/2020 21:47
22218,1,14,  1d 02:25:35.59,  0d 02:06:10.06,0.158,0.075,3.51,8/18/2020 21:47
22219,1,14,  1d 02:25:45.59,  0d 02:06:20.06,0.158,0.075,3.51,8/18/2020 21:47
22220,1,14,  1d 02:25:55.59,  0d 02:06:30.06,0.158,0.075,3.509,8/18/2020 21:47
22221,1,14,  1d 02:26:5.59,  0d 02:06:40.06,0.158,0.075,3.51,8/18/2020 21:48
22222,1,14,  1d 02:26:15.59,  0d 02:06:50.06,0.159,0.075,3.51,8/18/2020 21:48
22223,1,14,  1d 02:26:25.59,  0d 02:07:0.06,0.159,0.075,3.51,8/18/2020 21:48
22224,1,14,  1d 02:26:35.59,  0d 02:07:10.06,0.159,0.075,3.51,8/18/2020 21:48
22225,1,14,  1d 02:26:45.59,  0d 02:07:20.06,0.159,0.075,3.51,8/18/2020 21:48
22226,1,14,  1d 02:26:55.59,  0d 02:07:30.06,0.159,0.075,3.51,8/18/2020 21:48
22227,1,14,  1d 02:27:5.59,  0d 02:07:40.06,0.16,0.075,3.51,8/18/2020 21:49
22228,1,14,  1d 02:27:15.59,  0d 02:07:50.06,0.16,0.075,3.511,8/18/2020 21:49
22229,1,14,  1d 02:27:25.59,  0d 02:08:0.06,0.16,0.075,3.511,8/18/2020 21:49
22230,1,14,  1d 02:27:35.59,  0d 02:08:10.06,0.16,0.075,3.51,8/18/2020 21:49
22231,1,14,  1d 02:27:45.59,  0d 02:08:20.06,0.16,0.075,3.511,8/18/2020 21:49
22232,1,14,  1d 02:27:55.59,  0d 02:08:30.06,0.161,0.075,3.511,8/18/2020 21:49
22233,1,14,  1d 02:28:5.59,  0d 02:08:40.06,0.161,0.075,3.511,8/18/2020 21:50
22234,1,14,  1d 02:28:15.59,  0d 02:08:50.06,0.161,0.075,3.511,8/18/2020 21:50
22235,1,14,  1d 02:28:25.59,  0d 02:09:0.06,0.161,0.075,3.511,8/18/2020 21:50
22236,1,14,  1d 02:28:35.59,  0d 02:09:10.06,0.161,0.075,3.511,8/18/2020 21:50
22237,1,14,  1d 02:28:45.59,  0d 02:09:20.06,0.162,0.075,3.511,8/18/2020 21:50
22238,1,14,  1d 02:28:55.59,  0d 02:09:30.06,0.162,0.075,3.511,8/18/2020 21:50
22239,1,14,  1d 02:29:5.59,  0d 02:09:40.06,0.162,0.075,3.511,8/18/2020 21:51
22240,1,14,  1d 02:29:15.59,  0d 02:09:50.06,0.162,0.075,3.511,8/18/2020 21:51
22241,1,14,  1d 02:29:25.59,  0d 02:10:0.06,0.162,0.075,3.511,8/18/2020 21:51
22242,1,14,  1d 02:29:35.59,  0d 02:10:10.06,0.163,0.075,3.511,8/18/2020 21:51
22243,1,14,  1d 02:29:45.59,  0d 02:10:20.06,0.163,0.075,3.511,8/18/2020 21:51
22244,1,14,  1d 02:29:55.59,  0d 02:10:30.06,0.163,0.075,3.512,8/18/2020 21:51
22245,1,14,  1d 02:30:5.59,  0d 02:10:40.06,0.163,0.075,3.512,8/18/2020 21:52
22246,1,14,  1d 02:30:15.59,  0d 02:10:50.06,0.164,0.075,3.512,8/18/2020 21:52
22247,1,14,  1d 02:30:25.59,  0d 02:11:0.06,0.164,0.075,3.512,8/18/2020 21:52
22248,1,14,  1d 02:30:35.59,  0d 02:11:10.06,0.164,0.075,3.512,8/18/2020 21:52
22249,1,14,  1d 02:30:45.59,  0d 02:11:20.06,0.164,0.075,3.512,8/18/2020 21:52
22250,1,14,  1d 02:30:55.59,  0d 02:11:30.06,0.164,0.075,3.512,8/18/2020 21:52
22251,1,14,  1d 02:31:5.59,  0d 02:11:40.06,0.165,0.075,3.512,8/18/2020 21:53
22252,1,14,  1d 02:31:15.59,  0d 02:11:50.06,0.165,0.075,3.512,8/18/2020 21:53
22253,1,14,  1d 02:31:25.59,  0d 02:12:0.06,0.165,0.075,3.512,8/18/2020 21:53
22254,1,14,  1d 02:31:35.59,  0d 02:12:10.06,0.165,0.075,3.512,8/18/2020 21:53
22255,1,14,  1d 02:31:45.59,  0d 02:12:20.06,0.165,0.075,3.513,8/18/2020 21:53
22256,1,14,  1d 02:31:55.59,  0d 02:12:30.06,0.166,0.075,3.513,8/18/2020 21:53
22257,1,14,  1d 02:32:5.59,  0d 02:12:40.06,0.166,0.075,3.513,8/18/2020 21:54
22258,1,14,  1d 02:32:15.59,  0d 02:12:50.06,0.166,0.075,3.513,8/18/2020 21:54
22259,1,14,  1d 02:32:25.59,  0d 02:13:0.06,0.166,0.075,3.513,8/18/2020 21:54
22260,1,14,  1d 02:32:35.59,  0d 02:13:10.06,0.166,0.075,3.513,8/18/2020 21:54
22261,1,14,  1d 02:32:45.59,  0d 02:13:20.06,0.167,0.075,3.513,8/18/2020 21:54
22262,1,14,  1d 02:32:55.59,  0d 02:13:30.06,0.167,0.075,3.513,8/18/2020 21:54
22263,1,14,  1d 02:33:5.59,  0d 02:13:40.06,0.167,0.075,3.513,8/18/2020 21:55
22264,1,14,  1d 02:33:15.59,  0d 02:13:50.06,0.167,0.075,3.513,8/18/2020 21:55
22265,1,14,  1d 02:33:25.59,  0d 02:14:0.06,0.167,0.075,3.513,8/18/2020 21:55
22266,1,14,  1d 02:33:35.59,  0d 02:14:10.06,0.168,0.075,3.513,8/18/2020 21:55
22267,1,14,  1d 02:33:45.59,  0d 02:14:20.06,0.168,0.075,3.513,8/18/2020 21:55
22268,1,14,  1d 02:33:55.59,  0d 02:14:30.06,0.168,0.075,3.513,8/18/2020 21:55
22269,1,14,  1d 02:34:5.59,  0d 02:14:40.06,0.168,0.075,3.513,8/18/2020 21:56
22270,1,14,  1d 02:34:15.59,  0d 02:14:50.06,0.169,0.075,3.513,8/18/2020 21:56
22271,1,14,  1d 02:34:25.59,  0d 02:15:0.06,0.169,0.075,3.513,8/18/2020 21:56
22272,1,14,  1d 02:34:35.59,  0d 02:15:10.06,0.169,0.075,3.513,8/18/2020 21:56
22273,1,14,  1d 02:34:45.59,  0d 02:15:20.06,0.169,0.075,3.513,8/18/2020 21:56
22274,1,14,  1d 02:34:55.59,  0d 02:15:30.06,0.169,0.075,3.514,8/18/2020 21:56
22275,1,14,  1d 02:35:5.59,  0d 02:15:40.06,0.17,0.075,3.514,8/18/2020 21:57
22276,1,14,  1d 02:35:15.59,  0d 02:15:50.06,0.17,0.075,3.514,8/18/2020 21:57
22277,1,14,  1d 02:35:25.59,  0d 02:16:0.06,0.17,0.075,3.514,8/18/2020 21:57
22278,1,14,  1d 02:35:35.59,  0d 02:16:10.06,0.17,0.075,3.514,8/18/2020 21:57
22279,1,14,  1d 02:35:45.59,  0d 02:16:20.06,0.17,0.075,3.514,8/18/2020 21:57
22280,1,14,  1d 02:35:55.59,  0d 02:16:30.06,0.171,0.075,3.514,8/18/2020 21:57
22281,1,14,  1d 02:36:5.59,  0d 02:16:40.06,0.171,0.075,3.514,8/18/2020 21:58
22282,1,14,  1d 02:36:15.59,  0d 02:16:50.06,0.171,0.075,3.514,8/18/2020 21:58
22283,1,14,  1d 02:36:25.59,  0d 02:17:0.06,0.171,0.075,3.514,8/18/2020 21:58
22284,1,14,  1d 02:36:35.59,  0d 02:17:10.06,0.171,0.075,3.515,8/18/2020 21:58
22285,1,14,  1d 02:36:45.59,  0d 02:17:20.06,0.172,0.075,3.515,8/18/2020 21:58
22286,1,14,  1d 02:36:55.59,  0d 02:17:30.06,0.172,0.075,3.515,8/18/2020 21:58
22287,1,14,  1d 02:37:5.59,  0d 02:17:40.06,0.172,0.075,3.515,8/18/2020 21:59
22288,1,14,  1d 02:37:15.59,  0d 02:17:50.06,0.172,0.075,3.515,8/18/2020 21:59
22289,1,14,  1d 02:37:25.59,  0d 02:18:0.06,0.172,0.075,3.515,8/18/2020 21:59
22290,1,14,  1d 02:37:35.59,  0d 02:18:10.06,0.173,0.075,3.515,8/18/2020 21:59
22291,1,14,  1d 02:37:45.59,  0d 02:18:20.06,0.173,0.075,3.515,8/18/2020 21:59
22292,1,14,  1d 02:37:55.59,  0d 02:18:30.06,0.173,0.075,3.515,8/18/2020 21:59
22293,1,14,  1d 02:38:5.59,  0d 02:18:40.06,0.173,0.075,3.515,8/18/2020 22:00
22294,1,14,  1d 02:38:15.59,  0d 02:18:50.06,0.174,0.075,3.515,8/18/2020 22:00
22295,1,14,  1d 02:38:25.59,  0d 02:19:0.06,0.174,0.075,3.515,8/18/2020 22:00
