,Cyc#,Step,TestTime(s),StepTime(s),Capacity(Ah),Current(A),Voltage(V),DPT Time
7155,1,14,  0d 20:25:21.56,  0d 00:07:10.06,0.009,0.075,3.061,8/9/2020 15:18
7156,1,14,  0d 20:25:31.56,  0d 00:07:20.06,0.009,0.075,3.065,8/9/2020 15:18
7157,1,14,  0d 20:25:41.56,  0d 00:07:30.06,0.009,0.075,3.068,8/9/2020 15:18
7158,1,14,  0d 20:25:51.56,  0d 00:07:40.06,0.01,0.075,3.071,8/9/2020 15:18
7159,1,14,  0d 20:26:1.56,  0d 00:07:50.06,0.01,0.075,3.074,8/9/2020 15:19
7160,1,14,  0d 20:26:11.56,  0d 00:08:0.06,0.01,0.075,3.078,8/9/2020 15:19
7161,1,14,  0d 20:26:21.56,  0d 00:08:10.06,0.01,0.075,3.081,8/9/2020 15:19
7162,1,14,  0d 20:26:31.56,  0d 00:08:20.06,0.01,0.075,3.083,8/9/2020 15:19
7163,1,14,  0d 20:26:41.56,  0d 00:08:30.06,0.011,0.075,3.087,8/9/2020 15:19
7164,1,14,  0d 20:26:51.56,  0d 00:08:40.06,0.011,0.075,3.09,8/9/2020 15:19
7165,1,14,  0d 20:27:1.56,  0d 00:08:50.06,0.011,0.075,3.093,8/9/2020 15:20
7166,1,14,  0d 20:27:11.56,  0d 00:09:0.06,0.011,0.075,3.096,8/9/2020 15:20
7167,1,14,  0d 20:27:21.56,  0d 00:09:10.06,0.011,0.075,3.099,8/9/2020 15:20
7168,1,14,  0d 20:27:31.56,  0d 00:09:20.06,0.012,0.075,3.101,8/9/2020 15:20
7169,1,14,  0d 20:27:41.56,  0d 00:09:30.06,0.012,0.075,3.104,8/9/2020 15:20
7170,1,14,  0d 20:27:51.56,  0d 00:09:40.06,0.012,0.075,3.107,8/9/2020 15:20
7171,1,14,  0d 20:28:1.56,  0d 00:09:50.06,0.012,0.075,3.11,8/9/2020 15:21
7172,1,14,  0d 20:28:11.56,  0d 00:10:0.06,0.012,0.075,3.112,8/9/2020 15:21
7173,1,14,  0d 20:28:21.56,  0d 00:10:10.06,0.013,0.075,3.115,8/9/2020 15:21
7174,1,14,  0d 20:28:31.56,  0d 00:10:20.06,0.013,0.075,3.118,8/9/2020 15:21
7175,1,14,  0d 20:28:41.56,  0d 00:10:30.06,0.013,0.075,3.12,8/9/2020 15:21
7176,1,14,  0d 20:28:51.56,  0d 00:10:40.06,0.013,0.075,3.123,8/9/2020 15:21
7177,1,14,  0d 20:29:1.56,  0d 00:10:50.06,0.014,0.075,3.125,8/9/2020 15:22
7178,1,14,  0d 20:29:11.56,  0d 00:11:0.06,0.014,0.075,3.128,8/9/2020 15:22
7179,1,14,  0d 20:29:21.56,  0d 00:11:10.06,0.014,0.075,3.13,8/9/2020 15:22
7180,1,14,  0d 20:29:31.56,  0d 00:11:20.06,0.014,0.075,3.133,8/9/2020 15:22
7181,1,14,  0d 20:29:41.56,  0d 00:11:30.06,0.014,0.075,3.135,8/9/2020 15:22
7182,1,14,  0d 20:29:51.56,  0d 00:11:40.06,0.015,0.075,3.138,8/9/2020 15:22
7183,1,14,  0d 20:30:1.56,  0d 00:11:50.06,0.015,0.075,3.14,8/9/2020 15:23
7184,1,14,  0d 20:30:11.56,  0d 00:12:0.06,0.015,0.075,3.142,8/9/2020 15:23
7185,1,14,  0d 20:30:21.56,  0d 00:12:10.06,0.015,0.075,3.145,8/9/2020 15:23
7186,1,14,  0d 20:30:31.56,  0d 00:12:20.06,0.015,0.075,3.147,8/9/2020 15:23
7187,1,14,  0d 20:30:41.56,  0d 00:12:30.06,0.016,0.075,3.149,8/9/2020 15:23
7188,1,14,  0d 20:30:51.56,  0d 00:12:40.06,0.016,0.075,3.152,8/9/2020 15:23
7189,1,14,  0d 20:31:1.56,  0d 00:12:50.06,0.016,0.075,3.154,8/9/2020 15:24
7190,1,14,  0d 20:31:11.56,  0d 00:13:0.06,0.016,0.075,3.156,8/9/2020 15:24
7191,1,14,  0d 20:31:21.56,  0d 00:13:10.06,0.016,0.075,3.159,8/9/2020 15:24
7192,1,14,  0d 20:31:31.56,  0d 00:13:20.06,0.017,0.075,3.161,8/9/2020 15:24
7193,1,14,  0d 20:31:41.56,  0d 00:13:30.06,0.017,0.075,3.163,8/9/2020 15:24
7194,1,14,  0d 20:31:51.56,  0d 00:13:40.06,0.017,0.075,3.165,8/9/2020 15:24
7195,1,14,  0d 20:32:1.56,  0d 00:13:50.06,0.017,0.075,3.167,8/9/2020 15:25
7196,1,14,  0d 20:32:11.56,  0d 00:14:0.06,0.017,0.075,3.169,8/9/2020 15:25
7197,1,14,  0d 20:32:21.56,  0d 00:14:10.06,0.018,0.075,3.171,8/9/2020 15:25
7198,1,14,  0d 20:32:31.56,  0d 00:14:20.06,0.018,0.075,3.173,8/9/2020 15:25
7199,1,14,  0d 20:32:41.56,  0d 00:14:30.06,0.018,0.075,3.175,8/9/2020 15:25
7200,1,14,  0d 20:32:51.56,  0d 00:14:40.06,0.018,0.075,3.177,8/9/2020 15:25
7201,1,14,  0d 20:33:1.56,  0d 00:14:50.06,0.019,0.075,3.18,8/9/2020 15:26
7202,1,14,  0d 20:33:11.56,  0d 00:15:0.06,0.019,0.075,3.182,8/9/2020 15:26
7203,1,14,  0d 20:33:21.56,  0d 00:15:10.06,0.019,0.075,3.184,8/9/2020 15:26
7204,1,14,  0d 20:33:31.56,  0d 00:15:20.06,0.019,0.075,3.185,8/9/2020 15:26
7205,1,14,  0d 20:33:41.56,  0d 00:15:30.06,0.019,0.075,3.188,8/9/2020 15:26
7206,1,14,  0d 20:33:51.56,  0d 00:15:40.06,0.02,0.075,3.19,8/9/2020 15:26
7207,1,14,  0d 20:34:1.56,  0d 00:15:50.06,0.02,0.075,3.192,8/9/2020 15:27
7208,1,14,  0d 20:34:11.56,  0d 00:16:0.06,0.02,0.075,3.193,8/9/2020 15:27
7209,1,14,  0d 20:34:21.56,  0d 00:16:10.06,0.02,0.075,3.195,8/9/2020 15:27
7210,1,14,  0d 20:34:31.56,  0d 00:16:20.06,0.02,0.075,3.197,8/9/2020 15:27
7211,1,14,  0d 20:34:41.56,  0d 00:16:30.06,0.021,0.075,3.199,8/9/2020 15:27
7212,1,14,  0d 20:34:51.56,  0d 00:16:40.06,0.021,0.075,3.201,8/9/2020 15:27
7213,1,14,  0d 20:35:1.56,  0d 00:16:50.06,0.021,0.075,3.202,8/9/2020 15:28
7214,1,14,  0d 20:35:11.56,  0d 00:17:0.06,0.021,0.075,3.204,8/9/2020 15:28
7215,1,14,  0d 20:35:21.56,  0d 00:17:10.06,0.021,0.075,3.206,8/9/2020 15:28
7216,1,14,  0d 20:35:31.56,  0d 00:17:20.06,0.022,0.075,3.208,8/9/2020 15:28
7217,1,14,  0d 20:35:41.56,  0d 00:17:30.06,0.022,0.075,3.21,8/9/2020 15:28
7218,1,14,  0d 20:35:51.56,  0d 00:17:40.06,0.022,0.075,3.211,8/9/2020 15:28
7219,1,14,  0d 20:36:1.56,  0d 00:17:50.06,0.022,0.075,3.213,8/9/2020 15:29
7220,1,14,  0d 20:36:11.56,  0d 00:18:0.06,0.022,0.075,3.215,8/9/2020 15:29
7221,1,14,  0d 20:36:21.56,  0d 00:18:10.06,0.023,0.075,3.217,8/9/2020 15:29
7222,1,14,  0d 20:36:31.56,  0d 00:18:20.06,0.023,0.075,3.218,8/9/2020 15:29
7223,1,14,  0d 20:36:41.56,  0d 00:18:30.06,0.023,0.075,3.22,8/9/2020 15:29
7224,1,14,  0d 20:36:51.56,  0d 00:18:40.06,0.023,0.075,3.222,8/9/2020 15:29
7225,1,14,  0d 20:37:1.56,  0d 00:18:50.06,0.024,0.075,3.224,8/9/2020 15:30
7226,1,14,  0d 20:37:11.56,  0d 00:19:0.06,0.024,0.075,3.225,8/9/2020 15:30
7227,1,14,  0d 20:37:21.56,  0d 00:19:10.06,0.024,0.075,3.227,8/9/2020 15:30
7228,1,14,  0d 20:37:31.56,  0d 00:19:20.06,0.024,0.075,3.228,8/9/2020 15:30
7229,1,14,  0d 20:37:41.56,  0d 00:19:30.06,0.024,0.075,3.23,8/9/2020 15:30
7230,1,14,  0d 20:37:51.56,  0d 00:19:40.06,0.025,0.075,3.232,8/9/2020 15:30
7231,1,14,  0d 20:38:1.56,  0d 00:19:50.06,0.025,0.075,3.234,8/9/2020 15:31
7232,1,14,  0d 20:38:11.56,  0d 00:20:0.06,0.025,0.075,3.235,8/9/2020 15:31
7233,1,14,  0d 20:38:21.56,  0d 00:20:10.06,0.025,0.075,3.237,8/9/2020 15:31
7234,1,14,  0d 20:38:31.56,  0d 00:20:20.06,0.025,0.075,3.238,8/9/2020 15:31
7235,1,14,  0d 20:38:41.56,  0d 00:20:30.06,0.026,0.075,3.24,8/9/2020 15:31
7236,1,14,  0d 20:38:51.56,  0d 00:20:40.06,0.026,0.075,3.242,8/9/2020 15:31
7237,1,14,  0d 20:39:1.56,  0d 00:20:50.06,0.026,0.075,3.243,8/9/2020 15:32
7238,1,14,  0d 20:39:11.56,  0d 00:21:0.06,0.026,0.075,3.245,8/9/2020 15:32
7239,1,14,  0d 20:39:21.56,  0d 00:21:10.06,0.026,0.075,3.246,8/9/2020 15:32
7240,1,14,  0d 20:39:31.56,  0d 00:21:20.06,0.027,0.075,3.248,8/9/2020 15:32
7241,1,14,  0d 20:39:41.56,  0d 00:21:30.06,0.027,0.075,3.249,8/9/2020 15:32
7242,1,14,  0d 20:39:51.56,  0d 00:21:40.06,0.027,0.075,3.25,8/9/2020 15:32
7243,1,14,  0d 20:40:1.56,  0d 00:21:50.06,0.027,0.075,3.252,8/9/2020 15:33
7244,1,14,  0d 20:40:11.56,  0d 00:22:0.06,0.027,0.075,3.253,8/9/2020 15:33
7245,1,14,  0d 20:40:21.56,  0d 00:22:10.06,0.028,0.075,3.255,8/9/2020 15:33
7246,1,14,  0d 20:40:31.56,  0d 00:22:20.06,0.028,0.075,3.257,8/9/2020 15:33
7247,1,14,  0d 20:40:41.56,  0d 00:22:30.06,0.028,0.075,3.258,8/9/2020 15:33
7248,1,14,  0d 20:40:51.56,  0d 00:22:40.06,0.028,0.075,3.26,8/9/2020 15:33
7249,1,14,  0d 20:41:1.56,  0d 00:22:50.06,0.029,0.075,3.261,8/9/2020 15:34
7250,1,14,  0d 20:41:11.56,  0d 00:23:0.06,0.029,0.075,3.262,8/9/2020 15:34
7251,1,14,  0d 20:41:21.56,  0d 00:23:10.06,0.029,0.075,3.264,8/9/2020 15:34
7252,1,14,  0d 20:41:31.56,  0d 00:23:20.06,0.029,0.075,3.265,8/9/2020 15:34
7253,1,14,  0d 20:41:41.56,  0d 00:23:30.06,0.029,0.075,3.267,8/9/2020 15:34
7254,1,14,  0d 20:41:51.56,  0d 00:23:40.06,0.03,0.075,3.268,8/9/2020 15:34
7255,1,14,  0d 20:42:1.56,  0d 00:23:50.06,0.03,0.075,3.269,8/9/2020 15:35
7256,1,14,  0d 20:42:11.56,  0d 00:24:0.06,0.03,0.075,3.271,8/9/2020 15:35
7257,1,14,  0d 20:42:21.56,  0d 00:24:10.06,0.03,0.075,3.272,8/9/2020 15:35
7258,1,14,  0d 20:42:31.56,  0d 00:24:20.06,0.03,0.075,3.274,8/9/2020 15:35
7259,1,14,  0d 20:42:41.56,  0d 00:24:30.06,0.031,0.075,3.275,8/9/2020 15:35
7260,1,14,  0d 20:42:51.56,  0d 00:24:40.06,0.031,0.075,3.276,8/9/2020 15:35
7261,1,14,  0d 20:43:1.56,  0d 00:24:50.06,0.031,0.075,3.278,8/9/2020 15:36
7262,1,14,  0d 20:43:11.56,  0d 00:25:0.06,0.031,0.075,3.279,8/9/2020 15:36
7263,1,14,  0d 20:43:21.56,  0d 00:25:10.06,0.031,0.075,3.28,8/9/2020 15:36
7264,1,14,  0d 20:43:31.56,  0d 00:25:20.06,0.032,0.075,3.281,8/9/2020 15:36
7265,1,14,  0d 20:43:41.56,  0d 00:25:30.06,0.032,0.075,3.283,8/9/2020 15:36
7266,1,14,  0d 20:43:51.56,  0d 00:25:40.06,0.032,0.075,3.284,8/9/2020 15:36
7267,1,14,  0d 20:44:1.56,  0d 00:25:50.06,0.032,0.075,3.285,8/9/2020 15:37
7268,1,14,  0d 20:44:11.56,  0d 00:26:0.06,0.032,0.075,3.287,8/9/2020 15:37
7269,1,14,  0d 20:44:21.56,  0d 00:26:10.06,0.033,0.075,3.288,8/9/2020 15:37
7270,1,14,  0d 20:44:31.56,  0d 00:26:20.06,0.033,0.075,3.289,8/9/2020 15:37
7271,1,14,  0d 20:44:41.56,  0d 00:26:30.06,0.033,0.075,3.291,8/9/2020 15:37
7272,1,14,  0d 20:44:51.56,  0d 00:26:40.06,0.033,0.075,3.292,8/9/2020 15:37
7273,1,14,  0d 20:45:1.56,  0d 00:26:50.06,0.034,0.075,3.293,8/9/2020 15:38
7274,1,14,  0d 20:45:11.56,  0d 00:27:0.06,0.034,0.075,3.295,8/9/2020 15:38
7275,1,14,  0d 20:45:21.56,  0d 00:27:10.06,0.034,0.075,3.296,8/9/2020 15:38
7276,1,14,  0d 20:45:31.56,  0d 00:27:20.06,0.034,0.075,3.297,8/9/2020 15:38
7277,1,14,  0d 20:45:41.56,  0d 00:27:30.06,0.034,0.075,3.298,8/9/2020 15:38
7278,1,14,  0d 20:45:51.56,  0d 00:27:40.06,0.035,0.075,3.299,8/9/2020 15:38
7279,1,14,  0d 20:46:1.56,  0d 00:27:50.06,0.035,0.075,3.301,8/9/2020 15:39
7280,1,14,  0d 20:46:11.56,  0d 00:28:0.06,0.035,0.075,3.302,8/9/2020 15:39
7281,1,14,  0d 20:46:21.56,  0d 00:28:10.06,0.035,0.075,3.303,8/9/2020 15:39
7282,1,14,  0d 20:46:31.56,  0d 00:28:20.06,0.035,0.075,3.305,8/9/2020 15:39
7283,1,14,  0d 20:46:41.56,  0d 00:28:30.06,0.036,0.075,3.305,8/9/2020 15:39
7284,1,14,  0d 20:46:51.56,  0d 00:28:40.06,0.036,0.075,3.307,8/9/2020 15:39
7285,1,14,  0d 20:47:1.56,  0d 00:28:50.06,0.036,0.075,3.308,8/9/2020 15:40
7286,1,14,  0d 20:47:11.56,  0d 00:29:0.06,0.036,0.075,3.309,8/9/2020 15:40
7287,1,14,  0d 20:47:21.56,  0d 00:29:10.06,0.036,0.075,3.31,8/9/2020 15:40
7288,1,14,  0d 20:47:31.56,  0d 00:29:20.06,0.037,0.075,3.312,8/9/2020 15:40
7289,1,14,  0d 20:47:41.56,  0d 00:29:30.06,0.037,0.075,3.313,8/9/2020 15:40
7290,1,14,  0d 20:47:51.56,  0d 00:29:40.06,0.037,0.075,3.314,8/9/2020 15:40
7291,1,14,  0d 20:48:1.56,  0d 00:29:50.06,0.037,0.075,3.315,8/9/2020 15:41
7292,1,14,  0d 20:48:11.56,  0d 00:30:0.06,0.037,0.075,3.316,8/9/2020 15:41
7293,1,14,  0d 20:48:21.56,  0d 00:30:10.06,0.038,0.075,3.317,8/9/2020 15:41
7294,1,14,  0d 20:48:31.56,  0d 00:30:20.06,0.038,0.075,3.318,8/9/2020 15:41
7295,1,14,  0d 20:48:41.56,  0d 00:30:30.06,0.038,0.075,3.32,8/9/2020 15:41
7296,1,14,  0d 20:48:51.56,  0d 00:30:40.06,0.038,0.075,3.321,8/9/2020 15:41
7297,1,14,  0d 20:49:1.56,  0d 00:30:50.06,0.039,0.075,3.322,8/9/2020 15:42
7298,1,14,  0d 20:49:11.56,  0d 00:31:0.06,0.039,0.075,3.323,8/9/2020 15:42
7299,1,14,  0d 20:49:21.56,  0d 00:31:10.06,0.039,0.075,3.324,8/9/2020 15:42
7300,1,14,  0d 20:49:31.56,  0d 00:31:20.06,0.039,0.075,3.325,8/9/2020 15:42
7301,1,14,  0d 20:49:41.56,  0d 00:31:30.06,0.039,0.075,3.326,8/9/2020 15:42
7302,1,14,  0d 20:49:51.56,  0d 00:31:40.06,0.04,0.075,3.327,8/9/2020 15:42
7303,1,14,  0d 20:50:1.56,  0d 00:31:50.06,0.04,0.075,3.328,8/9/2020 15:43
7304,1,14,  0d 20:50:11.56,  0d 00:32:0.06,0.04,0.075,3.33,8/9/2020 15:43
7305,1,14,  0d 20:50:21.56,  0d 00:32:10.06,0.04,0.075,3.331,8/9/2020 15:43
7306,1,14,  0d 20:50:31.56,  0d 00:32:20.06,0.04,0.075,3.332,8/9/2020 15:43
7307,1,14,  0d 20:50:41.56,  0d 00:32:30.06,0.041,0.075,3.333,8/9/2020 15:43
7308,1,14,  0d 20:50:51.56,  0d 00:32:40.06,0.041,0.075,3.334,8/9/2020 15:43
7309,1,14,  0d 20:51:1.56,  0d 00:32:50.06,0.041,0.075,3.335,8/9/2020 15:44
7310,1,14,  0d 20:51:11.56,  0d 00:33:0.06,0.041,0.075,3.336,8/9/2020 15:44
7311,1,14,  0d 20:51:21.56,  0d 00:33:10.06,0.041,0.075,3.337,8/9/2020 15:44
7312,1,14,  0d 20:51:31.56,  0d 00:33:20.06,0.042,0.075,3.338,8/9/2020 15:44
7313,1,14,  0d 20:51:41.56,  0d 00:33:30.06,0.042,0.075,3.339,8/9/2020 15:44
7314,1,14,  0d 20:51:51.56,  0d 00:33:40.06,0.042,0.075,3.34,8/9/2020 15:44
7315,1,14,  0d 20:52:1.56,  0d 00:33:50.06,0.042,0.075,3.341,8/9/2020 15:45
7316,1,14,  0d 20:52:11.56,  0d 00:34:0.06,0.042,0.075,3.342,8/9/2020 15:45
7317,1,14,  0d 20:52:21.56,  0d 00:34:10.06,0.043,0.075,3.343,8/9/2020 15:45
7318,1,14,  0d 20:52:31.56,  0d 00:34:20.06,0.043,0.075,3.345,8/9/2020 15:45
7319,1,14,  0d 20:52:41.56,  0d 00:34:30.06,0.043,0.075,3.345,8/9/2020 15:45
7320,1,14,  0d 20:52:51.56,  0d 00:34:40.06,0.043,0.075,3.346,8/9/2020 15:45
7321,1,14,  0d 20:53:1.56,  0d 00:34:50.06,0.044,0.075,3.348,8/9/2020 15:46
7322,1,14,  0d 20:53:11.56,  0d 00:35:0.06,0.044,0.075,3.348,8/9/2020 15:46
7323,1,14,  0d 20:53:21.56,  0d 00:35:10.06,0.044,0.075,3.349,8/9/2020 15:46
7324,1,14,  0d 20:53:31.56,  0d 00:35:20.06,0.044,0.075,3.35,8/9/2020 15:46
7325,1,14,  0d 20:53:41.56,  0d 00:35:30.06,0.044,0.075,3.352,8/9/2020 15:46
7326,1,14,  0d 20:53:51.56,  0d 00:35:40.06,0.045,0.075,3.352,8/9/2020 15:46
7327,1,14,  0d 20:54:1.56,  0d 00:35:50.06,0.045,0.075,3.354,8/9/2020 15:47
7328,1,14,  0d 20:54:11.56,  0d 00:36:0.06,0.045,0.075,3.355,8/9/2020 15:47
7329,1,14,  0d 20:54:21.56,  0d 00:36:10.06,0.045,0.075,3.355,8/9/2020 15:47
7330,1,14,  0d 20:54:31.56,  0d 00:36:20.06,0.045,0.075,3.356,8/9/2020 15:47
7331,1,14,  0d 20:54:41.56,  0d 00:36:30.06,0.046,0.075,3.358,8/9/2020 15:47
7332,1,14,  0d 20:54:51.56,  0d 00:36:40.06,0.046,0.075,3.358,8/9/2020 15:47
7333,1,14,  0d 20:55:1.56,  0d 00:36:50.06,0.046,0.075,3.359,8/9/2020 15:48
7334,1,14,  0d 20:55:11.56,  0d 00:37:0.06,0.046,0.075,3.36,8/9/2020 15:48
7335,1,14,  0d 20:55:21.56,  0d 00:37:10.06,0.046,0.075,3.361,8/9/2020 15:48
7336,1,14,  0d 20:55:31.56,  0d 00:37:20.06,0.047,0.075,3.362,8/9/2020 15:48
7337,1,14,  0d 20:55:41.56,  0d 00:37:30.06,0.047,0.075,3.363,8/9/2020 15:48
7338,1,14,  0d 20:55:51.56,  0d 00:37:40.06,0.047,0.075,3.364,8/9/2020 15:48
7339,1,14,  0d 20:56:1.56,  0d 00:37:50.06,0.047,0.075,3.365,8/9/2020 15:49
7340,1,14,  0d 20:56:11.56,  0d 00:38:0.06,0.047,0.075,3.366,8/9/2020 15:49
7341,1,14,  0d 20:56:21.56,  0d 00:38:10.06,0.048,0.075,3.367,8/9/2020 15:49
7342,1,14,  0d 20:56:31.56,  0d 00:38:20.06,0.048,0.075,3.368,8/9/2020 15:49
7343,1,14,  0d 20:56:41.56,  0d 00:38:30.06,0.048,0.075,3.369,8/9/2020 15:49
7344,1,14,  0d 20:56:51.56,  0d 00:38:40.06,0.048,0.075,3.37,8/9/2020 15:49
7345,1,14,  0d 20:57:1.56,  0d 00:38:50.06,0.049,0.075,3.371,8/9/2020 15:50
7346,1,14,  0d 20:57:11.56,  0d 00:39:0.06,0.049,0.075,3.371,8/9/2020 15:50
7347,1,14,  0d 20:57:21.56,  0d 00:39:10.06,0.049,0.075,3.372,8/9/2020 15:50
7348,1,14,  0d 20:57:31.56,  0d 00:39:20.06,0.049,0.075,3.373,8/9/2020 15:50
7349,1,14,  0d 20:57:41.56,  0d 00:39:30.06,0.049,0.075,3.374,8/9/2020 15:50
7350,1,14,  0d 20:57:51.56,  0d 00:39:40.06,0.05,0.075,3.375,8/9/2020 15:50
7351,1,14,  0d 20:58:1.56,  0d 00:39:50.06,0.05,0.075,3.376,8/9/2020 15:51
7352,1,14,  0d 20:58:11.56,  0d 00:40:0.06,0.05,0.075,3.377,8/9/2020 15:51
7353,1,14,  0d 20:58:21.56,  0d 00:40:10.06,0.05,0.075,3.377,8/9/2020 15:51
7354,1,14,  0d 20:58:31.56,  0d 00:40:20.06,0.05,0.075,3.378,8/9/2020 15:51
7355,1,14,  0d 20:58:41.56,  0d 00:40:30.06,0.051,0.075,3.379,8/9/2020 15:51
7356,1,14,  0d 20:58:51.56,  0d 00:40:40.06,0.051,0.075,3.38,8/9/2020 15:51
7357,1,14,  0d 20:59:1.56,  0d 00:40:50.06,0.051,0.075,3.381,8/9/2020 15:52
7358,1,14,  0d 20:59:11.56,  0d 00:41:0.06,0.051,0.075,3.382,8/9/2020 15:52
7359,1,14,  0d 20:59:21.56,  0d 00:41:10.06,0.051,0.075,3.383,8/9/2020 15:52
7360,1,14,  0d 20:59:31.56,  0d 00:41:20.06,0.052,0.075,3.384,8/9/2020 15:52
7361,1,14,  0d 20:59:41.56,  0d 00:41:30.06,0.052,0.075,3.385,8/9/2020 15:52
7362,1,14,  0d 20:59:51.56,  0d 00:41:40.06,0.052,0.075,3.385,8/9/2020 15:52
7363,1,14,  0d 21:00:1.56,  0d 00:41:50.06,0.052,0.075,3.386,8/9/2020 15:53
7364,1,14,  0d 21:00:11.56,  0d 00:42:0.06,0.052,0.075,3.387,8/9/2020 15:53
7365,1,14,  0d 21:00:21.56,  0d 00:42:10.06,0.053,0.075,3.388,8/9/2020 15:53
7366,1,14,  0d 21:00:31.56,  0d 00:42:20.06,0.053,0.075,3.389,8/9/2020 15:53
7367,1,14,  0d 21:00:41.56,  0d 00:42:30.06,0.053,0.075,3.39,8/9/2020 15:53
7368,1,14,  0d 21:00:51.56,  0d 00:42:40.06,0.053,0.075,3.391,8/9/2020 15:53
